Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743488,1,OK,0.7617878,0.3082376,0.0271157,-0.5691518,15.998,-34.109,-177.075,0.0383383,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743488,1,OK,0.8404105,0.4945443,-0.0782780,0.2073854,16.421,22.567,-245.103,0.0487064,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743488,1,OK,0.7046958,-0.3986225,-0.5553210,-0.1900592,101.280,-117.126,-161.934,0.0015886,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743496,1,OK,0.7607771,0.3124833,0.0311731,-0.5679795,16.760,-34.876,-179.325,0.0325413,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743496,1,OK,0.8364160,0.4995329,-0.0795722,0.2110530,17.214,21.479,-247.129,0.0482970,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743496,1,OK,0.7047059,-0.3986572,-0.5553042,-0.1899979,101.286,-117.124,-161.929,0.0016158,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743504,1,OK,0.7604768,0.3174051,0.0331066,-0.5655378,17.383,-36.160,-181.560,0.0412315,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743504,1,OK,0.8321167,0.5048655,-0.0809093,0.2148171,18.168,20.435,-249.236,0.0476343,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743504,1,OK,0.7048048,-0.3989877,-0.5550545,-0.1896668,101.283,-117.121,-161.910,0.0035145,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743512,1,OK,0.7588723,0.3222696,0.0385431,-0.5645968,18.040,-37.683,-183.811,0.0432480,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743512,1,OK,0.8274915,0.5103464,-0.0827052,0.2190073,19.194,19.440,-251.286,0.0543902,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743512,1,OK,0.7048638,-0.3991511,-0.5549057,-0.1895393,101.269,-117.118,-161.889,0.0054656,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743520,1,OK,0.7577549,0.3274418,0.0428502,-0.5628083,18.682,-39.140,-186.137,0.0448052,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743520,1,OK,0.8228553,0.5156552,-0.0845349,0.2232996,20.041,18.183,-253.622,0.0462402,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743520,1,OK,0.7048775,-0.3991835,-0.5548737,-0.1895137,101.267,-117.117,-161.889,0.0068124,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743528,1,OK,0.7558674,0.3325911,0.0466344,-0.5620257,19.366,-40.540,-188.655,0.0422934,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743528,1,OK,0.8182487,0.5209546,-0.0865002,0.2271412,20.994,17.042,-255.896,0.0451027,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743528,1,OK,0.7048342,-0.3990373,-0.5549902,-0.1896415,101.272,-117.118,-161.899,0.0068376,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743536,1,OK,0.7557674,0.3378748,0.0502764,-0.5586846,20.046,-41.844,-191.340,0.0306564,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743536,1,OK,0.8132389,0.5264486,-0.0885836,0.2316189,21.960,16.225,-258.018,0.0472791,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743536,1,OK,0.7047907,-0.3989056,-0.5550980,-0.1897645,101.281,-117.117,-161.911,0.0048249,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743544,1,OK,0.7555307,0.3433527,0.0532391,-0.5553808,20.672,-43.174,-193.931,0.0413362,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743544,1,OK,0.8090045,0.5319487,-0.0894221,0.2335506,22.793,15.755,-259.679,0.0529262,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743544,1,OK,0.7048266,-0.3989935,-0.5550279,-0.1896513,101.280,-117.116,-161.913,0.0063593,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743552,1,OK,0.7562953,0.3497182,0.0562634,-0.5500446,21.276,-44.773,-196.585,0.0468538,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743552,1,OK,0.8051435,0.5368524,-0.0897273,0.2355469,23.797,15.208,-261.390,0.0543366,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743552,1,OK,0.7049567,-0.3993394,-0.5547446,-0.1892682,101.280,-117.112,-161.908,0.0101968,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743560,1,OK,0.7568933,0.3566631,0.0597317,-0.5443677,21.782,-46.814,-199.188,0.0368591,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743560,1,OK,0.8014054,0.5415786,-0.0900185,0.2373578,24.759,14.682,-262.987,0.0579776,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743560,1,OK,0.7049671,-0.3993962,-0.5547071,-0.1892197,101.282,-117.108,-161.901,0.0113275,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743568,1,OK,0.7560809,0.3634402,0.0657432,-0.5403062,22.432,-48.716,-201.587,0.0329489,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743568,1,OK,0.7971199,0.5466139,-0.0907538,0.2399518,25.923,14.171,-264.932,0.0625000,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743568,1,OK,0.7049834,-0.3993871,-0.5546871,-0.1892370,101.275,-117.108,-161.896,0.0098432,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743576,1,OK,0.7549990,0.3704781,0.0693296,-0.5365780,22.900,-51.057,-204.214,0.0518694,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743576,1,OK,0.7929150,0.5509728,-0.0921531,0.2433570,27.097,13.377,-267.350,0.0528503,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743576,1,OK,0.7049647,-0.3993558,-0.5547200,-0.1892761,101.274,-117.109,-161.911,0.0087768,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743584,1,OK,0.7560461,0.3782431,0.0719202,-0.5292957,23.148,-53.402,-206.741,0.0518437,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743584,1,OK,0.7898509,0.5553186,-0.0907411,0.2439732,28.252,12.688,-269.572,0.0465118,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743584,1,OK,0.7048653,-0.3990407,-0.5549607,-0.1896050,101.277,-117.109,-161.924,0.0068734,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743592,1,OK,0.7557238,0.3865896,0.0746974,-0.5233071,23.241,-55.491,-209.479,0.0442537,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743592,1,OK,0.7869602,0.5589479,-0.0897086,0.2454042,29.337,12.277,-271.216,0.0440506,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743592,1,OK,0.7047906,-0.3988258,-0.5551253,-0.1898529,101.276,-117.109,-161.922,0.0049667,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743600,1,OK,0.7567327,0.3959545,0.0750482,-0.5147264,23.146,-57.392,-212.358,0.0335345,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743600,1,OK,0.7845787,0.5619762,-0.0885857,0.2465189,30.461,12.104,-272.476,0.0498827,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743600,1,OK,0.7048851,-0.3990494,-0.5549386,-0.1895779,101.269,-117.110,-161.922,0.0051991,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743608,1,OK,0.7566460,0.4039338,0.0762157,-0.5084442,22.698,-59.254,-215.310,0.0351881,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743608,1,OK,0.7828450,0.5646402,-0.0864985,0.2466843,31.448,12.070,-273.408,0.0551098,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743608,1,OK,0.7050014,-0.3994194,-0.5546585,-0.1891853,101.265,-117.110,-161.919,0.0056616,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743616,1,OK,0.7583075,0.4130391,0.0746563,-0.4987934,22.642,-61.059,-218.202,0.0349184,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743616,1,OK,0.7818541,0.5672896,-0.0826539,0.2450613,32.393,12.244,-273.979,0.0537581,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743616,1,OK,0.7050915,-0.3996803,-0.5544462,-0.1889209,101.257,-117.108,-161.907,0.0082196,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743624,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743624,1,OK,0.7802200,0.5690883,-0.0809508,0.2466621,33.392,12.359,-274.800,0.0527199,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743624,1,OK,0.7051249,-0.3997320,-0.5543929,-0.1888433,101.262,-117.105,-161.910,0.0089051,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743632,1,OK,0.7592170,0.4291220,0.0745672,-0.4836151,22.761,-63.420,-224.674,0.0302177,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743632,1,OK,0.7790320,0.5705386,-0.0795939,0.2475069,34.465,12.433,-275.711,0.0489231,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743632,1,OK,0.7050940,-0.3996355,-0.5544807,-0.1889051,101.267,-117.104,-161.925,0.0078961,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743640,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743640,1,OK,0.7779987,0.5713948,-0.0785851,0.2490990,35.469,12.501,-276.526,0.0509039,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743640,1,OK,0.7051163,-0.3996830,-0.5544303,-0.1888693,101.260,-117.102,-161.921,0.0075721,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743648,1,OK,0.7612792,0.4432064,0.0740998,-0.4674733,23.767,-65.737,-231.464,0.0528671,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743648,1,OK,0.7776012,0.5726148,-0.0755607,0.2484738,36.260,12.904,-276.759,0.0576557,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743648,1,OK,0.7050961,-0.3996587,-0.5544576,-0.1889161,101.262,-117.102,-161.910,0.0086635,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743656,1,OK,0.7618427,0.4492341,0.0765493,-0.4603527,25.246,-66.671,-234.431,0.0408771,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743656,1,OK,0.7772742,0.5731627,-0.0735840,0.2488267,37.006,13.193,-276.817,0.0521026,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743656,1,OK,0.7051397,-0.3997439,-0.5543695,-0.1888314,101.261,-117.102,-161.901,0.0103206,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743664,1,OK,0.7633456,0.4537344,0.0781264,-0.4531279,26.900,-67.598,-237.047,0.0395105,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743664,1,OK,0.7765837,0.5736646,-0.0726268,0.2501038,37.676,13.330,-276.984,0.0532429,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743664,1,OK,0.7051687,-0.3997950,-0.5543212,-0.1887567,101.261,-117.102,-161.909,0.0102323,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743672,1,OK,0.7640996,0.4574559,0.0814112,-0.4475021,28.601,-68.028,-239.050,0.0349529,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743672,1,OK,0.7754654,0.5738284,-0.0728687,0.2531095,38.449,13.363,-277.533,0.0480869,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743672,1,OK,0.7051832,-0.3998455,-0.5543077,-0.1886349,101.271,-117.106,-161.926,0.0117402,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743680,1,OK,0.7644585,0.4600947,0.0857784,-0.4433488,30.614,-68.397,-240.777,0.0386964,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743680,1,OK,0.7749872,0.5742444,-0.0714241,0.2540410,39.107,13.437,-277.995,0.0486273,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743680,1,OK,0.7051676,-0.3998396,-0.5543320,-0.1886344,101.282,-117.104,-161.926,0.0122321,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743688,1,OK,0.7649030,0.4617742,0.0908176,-0.4398183,32.637,-68.686,-242.133,0.0379475,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743688,1,OK,0.7742047,0.5747184,-0.0707792,0.2555309,39.890,13.751,-278.041,0.0503738,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743688,1,OK,0.7051331,-0.3997056,-0.5544221,-0.1887824,101.281,-117.102,-161.924,0.0121102,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743696,1,OK,0.7656770,0.4631459,0.0948620,-0.4361604,34.593,-68.927,-243.315,0.0548968,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743696,1,OK,0.7736180,0.5754736,-0.0690238,0.2560879,40.548,14.113,-277.875,0.0569502,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743696,1,OK,0.7051805,-0.3997958,-0.5543394,-0.1886574,101.279,-117.099,-161.933,0.0121490,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743704,1,OK,0.7659273,0.4639176,0.1005179,-0.4336265,36.661,-68.672,-243.981,0.0434530,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743704,1,OK,0.7727507,0.5755647,-0.0686007,0.2586031,41.240,14.250,-278.164,0.0522538,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743704,1,OK,0.7051456,-0.3997417,-0.5543973,-0.1887323,101.281,-117.099,-161.925,0.0113036,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743712,1,OK,0.7666855,0.4630143,0.1067128,-0.4317679,39.001,-68.538,-244.305,0.0436771,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743712,1,OK,0.7722146,0.5758504,-0.0674942,0.2598566,42.012,14.383,-278.569,0.0495917,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743712,1,OK,0.7051313,-0.3996903,-0.5544088,-0.1888610,101.274,-117.095,-161.900,0.0115990,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743720,1,OK,0.7663960,0.4612003,0.1148434,-0.4321371,40.936,-68.102,-244.304,0.0520334,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743720,1,OK,0.7717894,0.5761913,-0.0663610,0.2606547,42.822,14.621,-278.640,0.0533414,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743720,1,OK,0.7051240,-0.3996476,-0.5544341,-0.1889041,101.277,-117.093,-161.899,0.0125995,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743728,1,OK,0.7658816,0.4602466,0.1223505,-0.4320057,43.167,-68.168,-244.590,0.0743436,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743728,1,OK,0.7709580,0.5765130,-0.0656145,0.2625855,43.458,14.877,-278.424,0.0493492,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743728,1,OK,0.7051412,-0.3996662,-0.5544202,-0.1888412,101.277,-117.094,-161.923,0.0110373,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743736,1,OK,0.7657922,0.4591175,0.1298423,-0.4311779,45.625,-68.743,-245.251,0.0364450,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743736,1,OK,0.7707145,0.5762862,-0.0646874,0.2640244,44.195,14.827,-278.562,0.0485824,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743736,1,OK,0.7051126,-0.3996502,-0.5544595,-0.1888667,101.275,-117.095,-161.912,0.0095259,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743744,1,OK,0.7655230,0.4571213,0.1374207,-0.4314280,48.077,-69.603,-245.747,0.0461480,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743744,1,OK,0.7701601,0.5767285,-0.0631217,0.2650532,44.865,14.959,-278.862,0.0521399,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743744,1,OK,0.7051566,-0.3998204,-0.5543403,-0.1886921,101.273,-117.098,-161.899,0.0113477,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743752,1,OK,0.7630927,0.4545082,0.1490069,-0.4346363,50.771,-70.326,-246.227,0.0398174,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743752,1,OK,0.7694377,0.5773599,-0.0621763,0.2659985,45.521,15.167,-278.907,0.0522817,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743752,1,OK,0.7051794,-0.3998446,-0.5542885,-0.1887077,101.264,-117.095,-161.897,0.0120169,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743760,1,OK,0.7606892,0.4516171,0.1606643,-0.4376996,53.658,-71.513,-246.814,0.0415672,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743760,1,OK,0.7692918,0.5776401,-0.0606547,0.2661636,46.134,15.172,-278.858,0.0457622,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743760,1,OK,0.7051306,-0.3996481,-0.5544164,-0.1889302,101.262,-117.094,-161.910,0.0101590,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743768,1,OK,0.7581772,0.4492157,0.1724538,-0.4400366,56.256,-72.646,-247.667,0.0347849,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743768,1,OK,0.7694461,0.5783138,-0.0578504,0.2648758,46.674,15.185,-278.807,0.0498171,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743768,1,OK,0.7050411,-0.3994144,-0.5546092,-0.1891924,101.268,-117.097,-161.913,0.0086324,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743776,1,OK,0.7552274,0.4479333,0.1828464,-0.4422155,58.608,-73.974,-248.685,0.0370398,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743776,1,OK,0.7691898,0.5791265,-0.0556550,0.2643143,47.281,15.311,-278.807,0.0492732,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743776,1,OK,0.7049412,-0.3991497,-0.5548135,-0.1895243,101.268,-117.098,-161.892,0.0078361,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743784,1,OK,0.7527308,0.4472920,0.1915641,-0.4434290,60.475,-75.224,-249.855,0.0480281,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743784,1,OK,0.7686047,0.5801752,-0.0539184,0.2640766,47.934,15.468,-279.010,0.0579557,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743784,1,OK,0.7049707,-0.3992032,-0.5547477,-0.1894943,101.258,-117.097,-161.888,0.0075158,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743792,1,OK,0.7506361,0.4472805,0.1985466,-0.4439198,62.019,-76.256,-251.052,0.0499822,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743792,1,OK,0.7678227,0.5807272,-0.0529891,0.2653233,48.717,15.423,-279.427,0.0534131,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743792,1,OK,0.7049697,-0.3992053,-0.5547502,-0.1894863,101.251,-117.103,-161.891,0.0060287,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743800,1,OK,0.7508311,0.4489555,0.2024063,-0.4401401,63.533,-77.241,-252.430,0.0423666,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743800,1,OK,0.7669741,0.5811703,-0.0521763,0.2669633,49.460,15.442,-279.742,0.0564247,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743800,1,OK,0.7049896,-0.3993016,-0.5546909,-0.1893831,101.249,-117.107,-161.882,0.0062160,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743808,1,OK,0.7493038,0.4496110,0.2079645,-0.4394822,64.818,-78.008,-253.582,0.0347756,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743808,1,OK,0.7657267,0.5818897,-0.0516747,0.2690664,50.334,15.646,-280.057,0.0595152,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743808,1,OK,0.7049725,-0.3992863,-0.5547097,-0.1894240,101.246,-117.110,-161.861,0.0069270,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743816,1,OK,0.7482179,0.4498176,0.2123535,-0.4390218,65.871,-78.755,-254.641,0.0424657,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743816,1,OK,0.7653659,0.5830055,-0.0485227,0.2682632,51.270,15.795,-280.098,0.0581645,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743816,1,OK,0.7050585,-0.3994777,-0.5545399,-0.1891974,101.245,-117.112,-161.873,0.0095737,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743824,1,OK,0.7490688,0.4512526,0.2139020,-0.4353308,66.790,-79.529,-255.309,0.0417144,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743824,1,OK,0.7648622,0.5833156,-0.0465140,0.2693794,52.176,15.809,-280.109,0.0497671,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743824,1,OK,0.7050779,-0.3994923,-0.5545089,-0.1891847,101.241,-117.112,-161.886,0.0097521,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743832,1,OK,0.7497023,0.4527484,0.2154450,-0.4319130,67.586,-80.058,-256.163,0.0422698,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743832,1,OK,0.7646608,0.5839476,-0.0436144,0.2690664,52.936,15.861,-280.172,0.0518814,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743832,1,OK,0.7050897,-0.3995596,-0.5544938,-0.1890430,101.253,-117.114,-161.889,0.0099653,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743840,1,OK,0.7497239,0.4537776,0.2174840,-0.4297682,68.242,-80.578,-256.842,0.0415679,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743840,1,OK,0.7636606,0.5843892,-0.0433221,0.2709888,53.721,15.885,-280.606,0.0460887,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743840,1,OK,0.7050332,-0.3994116,-0.5546152,-0.1892104,101.251,-117.116,-161.874,0.0088895,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743848,1,OK,0.7506446,0.4554666,0.2175214,-0.4263418,68.749,-81.127,-257.599,0.0447791,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743848,1,OK,0.7625493,0.5853934,-0.0430976,0.2719848,54.313,15.931,-280.915,0.0543226,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743848,1,OK,0.7051702,-0.3997671,-0.5543146,-0.1888297,101.241,-117.116,-161.866,0.0115887,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,743856,1,OK,0.7511198,0.4566278,0.2176058,-0.4242143,68.855,-81.589,-258.155,0.0468952,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,743856,1,OK,0.7615369,0.5863381,-0.0429131,0.2728143,54.622,15.858,-281.199,0.0526872,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,743856,1,OK,0.7052430,-0.3999846,-0.5541381,-0.1886148,101.234,-117.118,-161.860,0.0126545,0
