Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976664,1,OK,0.6941465,-0.4074428,-0.5760473,-0.1425501,99.440,-107.466,-162.242,0.0053521,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976664,1,OK,0.8523882,0.3880953,-0.1432325,-0.3198450,9.058,-20.777,-239.723,0.0523082,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976664,1,OK,0.8234332,0.5105315,-0.1614135,0.1877791,-17.090,20.931,-258.138,0.0484014,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976672,1,OK,0.6940619,-0.4071203,-0.5762831,-0.1429296,99.441,-107.470,-162.232,0.0079114,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976672,1,OK,0.8509723,0.3895458,-0.1353901,-0.3252225,10.391,-21.347,-239.721,0.0511182,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976672,1,OK,0.8229159,0.5106821,-0.1586724,0.1919278,-15.245,20.581,-258.052,0.0478147,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976680,1,OK,0.6940224,-0.4069929,-0.5763812,-0.1430886,99.440,-107.469,-162.225,0.0089046,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976680,1,OK,0.8488867,0.3914793,-0.1249742,-0.3324406,11.932,-22.207,-239.748,0.0524180,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976680,1,OK,0.8221183,0.5114390,-0.1547437,0.1964844,-12.687,20.094,-258.020,0.0487536,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976688,1,OK,0.6940112,-0.4069132,-0.5764322,-0.1431642,99.442,-107.466,-162.237,0.0089262,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976688,1,OK,0.8448332,0.3950237,-0.1110745,-0.3433303,13.914,-23.428,-239.718,0.0501723,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976688,1,OK,0.8212442,0.5130243,-0.1488891,0.2004898,-9.640,19.562,-257.890,0.0531258,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976696,1,OK,0.6940061,-0.4068864,-0.5764431,-0.1432214,99.432,-107.469,-162.216,0.0106481,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976696,1,OK,0.8397041,0.3990891,-0.0938010,-0.3561267,16.309,-25.186,-239.919,0.0525207,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976696,1,OK,0.8204143,0.5148357,-0.1420283,0.2041875,-6.259,18.946,-257.854,0.0577651,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976704,1,OK,0.6939979,-0.4068540,-0.5764663,-0.1432595,99.437,-107.465,-162.224,0.0115077,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976704,1,OK,0.8348263,0.4028806,-0.0771150,-0.3671588,18.861,-26.956,-240.372,0.0479991,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976704,1,OK,0.8185671,0.5166839,-0.1365199,0.2105895,-2.874,18.462,-257.723,0.0527837,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976712,1,OK,0.6939667,-0.4068084,-0.5765227,-0.1433136,99.441,-107.469,-162.224,0.0117375,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976712,1,OK,0.8293452,0.4064633,-0.0608381,-0.3785141,21.287,-28.345,-240.864,0.0461391,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976712,1,OK,0.8163554,0.5182040,-0.1324930,0.2178852,0.273,18.020,-257.531,0.0540355,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976720,1,OK,0.6939552,-0.4067817,-0.5765504,-0.1433333,99.436,-107.471,-162.217,0.0120752,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976720,1,OK,0.8237716,0.4095296,-0.0456719,-0.3893584,23.793,-29.639,-241.561,0.0505033,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976720,1,OK,0.8144360,0.5199428,-0.1284219,0.2232965,3.074,17.697,-257.410,0.0536954,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976728,1,OK,0.6939375,-0.4067229,-0.5765920,-0.1434185,99.432,-107.473,-162.220,0.0118706,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976728,1,OK,0.8190765,0.4123587,-0.0302087,-0.3976952,26.345,-30.780,-242.316,0.0448326,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976728,1,OK,0.8124945,0.5220371,-0.1246758,0.2275651,5.461,17.421,-257.462,0.0562782,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976736,1,OK,0.6939520,-0.4067675,-0.5765705,-0.1433084,99.435,-107.477,-162.239,0.0116561,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976736,1,OK,0.8141482,0.4145837,-0.0153681,-0.4062596,28.910,-31.963,-243.222,0.0407028,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976736,1,OK,0.8103032,0.5237777,-0.1225820,0.2324636,7.456,16.956,-257.823,0.0527513,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976744,1,OK,0.6940918,-0.4072970,-0.5761739,-0.1427211,99.433,-107.474,-162.247,0.0079374,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976744,1,OK,0.8088820,0.4164323,0.0001672,-0.4150832,31.379,-32.734,-243.914,0.0411266,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976744,1,OK,0.8079976,0.5254748,-0.1216261,0.2371144,9.171,16.455,-258.251,0.0472394,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976752,1,OK,0.6941529,-0.4074744,-0.5760176,-0.1425487,99.432,-107.466,-162.246,0.0054680,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976752,1,OK,0.8047687,0.4175259,0.0136358,-0.4217032,33.686,-33.485,-244.853,0.0398874,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976752,1,OK,0.8063844,0.5270215,-0.1200923,0.2399383,10.593,15.956,-258.493,0.0492529,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976760,1,OK,0.6941904,-0.4075523,-0.5759406,-0.1424541,99.429,-107.464,-162.258,0.0053425,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976760,1,OK,0.8005171,0.4184071,0.0258581,-0.4282980,35.880,-34.077,-245.824,0.0444777,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976760,1,OK,0.8054013,0.5282408,-0.1181587,0.2415137,11.792,15.483,-258.404,0.0556668,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976768,1,OK,0.6942174,-0.4076123,-0.5758655,-0.1424546,99.416,-107.465,-162.242,0.0057727,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976768,1,OK,0.7970991,0.4185784,0.0362362,-0.4337190,37.902,-34.663,-246.569,0.0385616,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976768,1,OK,0.8045707,0.5291992,-0.1165096,0.2429808,12.738,15.123,-257.939,0.0548543,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976776,1,OK,0.6942035,-0.4076094,-0.5758714,-0.1425070,99.419,-107.464,-162.229,0.0047859,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976776,1,OK,0.7937716,0.4185013,0.0463991,-0.4388968,39.854,-34.853,-247.161,0.0417671,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976776,1,OK,0.8043036,0.5293873,-0.1150682,0.2441398,13.421,14.679,-257.628,0.0521982,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976784,1,OK,0.6941976,-0.4075408,-0.5758802,-0.1426963,99.398,-107.466,-162.196,0.0050700,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976784,1,OK,0.7916841,0.4178153,0.0559919,-0.4421895,41.700,-34.924,-247.896,0.0410173,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976784,1,OK,0.8047226,0.5298040,-0.1126595,0.2429755,14.012,14.194,-257.295,0.0519067,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976792,1,OK,0.6942559,-0.4076933,-0.5757202,-0.1426224,99.381,-107.460,-162.168,0.0031178,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976792,1,OK,0.7897147,0.4172304,0.0629374,-0.4453184,43.730,-35.298,-248.918,0.0426355,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976792,1,OK,0.8051181,0.5302677,-0.1104757,0.2416530,14.549,13.716,-256.907,0.0500809,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976800,1,OK,0.6942691,-0.4077132,-0.5756735,-0.1426896,99.369,-107.458,-162.144,0.0039328,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976800,1,OK,0.7880551,0.4163940,0.0706878,-0.4478710,45.602,-35.485,-249.674,0.0377771,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976800,1,OK,0.8054145,0.5302396,-0.1089630,0.2414134,15.145,13.142,-256.568,0.0515914,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976808,1,OK,0.6942851,-0.4077049,-0.5756518,-0.1427228,99.360,-107.457,-162.128,0.0053614,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976808,1,OK,0.7858914,0.4161089,0.0783295,-0.4506580,47.417,-35.653,-250.414,0.0403543,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976808,1,OK,0.8056462,0.5303341,-0.1072801,0.2411864,15.811,12.439,-256.242,0.0496789,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976816,1,OK,0.6942542,-0.4076824,-0.5756779,-0.1428327,99.351,-107.458,-162.099,0.0052861,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976816,1,OK,0.7838679,0.4156412,0.0860266,-0.4532030,49.525,-36.077,-251.189,0.0447432,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976816,1,OK,0.8055720,0.5308210,-0.1055123,0.2411431,16.566,11.810,-255.784,0.0515153,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976824,1,OK,0.6942345,-0.4075993,-0.5757401,-0.1429150,99.352,-107.461,-162.098,0.0054790,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976824,1,OK,0.7829853,0.4155871,0.0924608,-0.4535112,51.510,-36.438,-251.623,0.0456621,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976824,1,OK,0.8058812,0.5310461,-0.1032788,0.2405805,17.272,11.133,-255.249,0.0507165,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976832,1,OK,0.6942503,-0.4076527,-0.5756962,-0.1428627,99.343,-107.464,-162.093,0.0058728,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976832,1,OK,0.7805918,0.4152644,0.0987164,-0.4566038,52.633,-36.687,-252.560,0.0541419,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976832,1,OK,0.8057492,0.5312529,-0.1018458,0.2411762,17.962,10.606,-254.780,0.0527276,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976840,1,OK,0.6942472,-0.4076225,-0.5757014,-0.1429427,99.337,-107.465,-162.077,0.0060842,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976840,1,OK,0.7793633,0.4149165,0.1033235,-0.4579972,53.598,-36.852,-253.233,0.0424312,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976840,1,OK,0.8054587,0.5313835,-0.1008802,0.2422623,18.735,10.063,-254.566,0.0544828,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976848,1,OK,0.6942812,-0.4077576,-0.5755901,-0.1428406,99.327,-107.464,-162.052,0.0045283,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976848,1,OK,0.7788371,0.4146372,0.1068910,-0.4583264,54.370,-36.761,-253.518,0.0446142,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976848,1,OK,0.8048415,0.5318420,-0.1000466,0.2436492,19.495,9.658,-254.365,0.0545294,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976856,1,OK,0.6943829,-0.4081018,-0.5753130,-0.1424787,99.310,-107.465,-162.046,0.0030414,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976856,1,OK,0.7789363,0.4143646,0.1093585,-0.4578218,55.150,-36.754,-253.797,0.0442600,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976856,1,OK,0.8047265,0.5321449,-0.0984026,0.2440370,20.230,9.192,-254.346,0.0563276,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976864,1,OK,0.6944563,-0.4084169,-0.5750873,-0.1421289,99.308,-107.466,-162.045,0.0033035,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976864,1,OK,0.7778174,0.4132871,0.1133620,-0.4597205,55.793,-36.970,-253.954,0.0475391,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976864,1,OK,0.8044969,0.5322363,-0.0974904,0.2449591,21.020,8.828,-254.344,0.0536314,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976872,1,OK,0.6944616,-0.4084583,-0.5750688,-0.1420592,99.311,-107.467,-162.048,0.0031869,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976872,1,OK,0.7774577,0.4129180,0.1160788,-0.4599826,56.409,-36.998,-253.998,0.0432800,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976872,1,OK,0.8041073,0.5324986,-0.0964165,0.2460903,21.740,8.719,-254.029,0.0562635,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976880,1,OK,0.6945116,-0.4086938,-0.5749002,-0.1418196,99.309,-107.467,-162.036,0.0030753,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976880,1,OK,0.7786794,0.4122685,0.1169613,-0.4582719,56.814,-37.031,-253.989,0.0392555,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976880,1,OK,0.8038567,0.5323879,-0.0954399,0.2475253,22.381,8.570,-253.753,0.0495525,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976888,1,OK,0.6945161,-0.4087862,-0.5748451,-0.1417545,99.307,-107.469,-162.019,0.0038272,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976888,1,OK,0.7790971,0.4112105,0.1186190,-0.4580865,57.290,-36.974,-253.775,0.0408182,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976888,1,OK,0.8039512,0.5326701,-0.0935599,0.2473290,22.984,8.525,-253.454,0.0541306,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976896,1,OK,0.6945791,-0.4089541,-0.5746883,-0.1415972,99.294,-107.467,-162.006,0.0052071,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976896,1,OK,0.7801992,0.4102865,0.1194092,-0.4568321,57.843,-36.906,-253.680,0.0407927,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976896,1,OK,0.8039165,0.5323348,-0.0927332,0.2484721,23.614,8.241,-253.422,0.0527032,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976904,1,OK,0.6945689,-0.4089081,-0.5747159,-0.1416681,99.288,-107.470,-162.002,0.0047732,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976904,1,OK,0.7813120,0.4085553,0.1208883,-0.4560923,58.476,-36.764,-253.671,0.0426717,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976904,1,OK,0.8037850,0.5324702,-0.0916330,0.2490150,24.271,8.186,-253.248,0.0519879,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976912,1,OK,0.6945364,-0.4087632,-0.5748235,-0.1418089,99.288,-107.470,-162.002,0.0034680,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976912,1,OK,0.7820051,0.4070153,0.1223334,-0.4558959,59.128,-36.488,-253.587,0.0386533,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976912,1,OK,0.8037483,0.5323419,-0.0904951,0.2498226,24.810,8.057,-253.027,0.0491845,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976920,1,OK,0.6945662,-0.4088029,-0.5747666,-0.1417793,99.279,-107.466,-162.000,0.0030889,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976920,1,OK,0.7827665,0.4056118,0.1235354,-0.4555159,59.653,-36.260,-253.455,0.0438615,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976920,1,OK,0.8038389,0.5321609,-0.0894532,0.2502917,25.364,7.935,-252.825,0.0496381,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976928,1,OK,0.6945556,-0.4087989,-0.5747848,-0.1417692,99.285,-107.468,-162.010,0.0033152,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976928,1,OK,0.7836196,0.4040131,0.1248949,-0.4550989,60.179,-36.208,-253.179,0.0425654,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976928,1,OK,0.8036890,0.5320925,-0.0886291,0.2512098,25.874,7.851,-252.584,0.0471932,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976936,1,OK,0.6944789,-0.4085753,-0.5749761,-0.1420132,99.294,-107.470,-162.018,0.0034064,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976936,1,OK,0.7837177,0.4025053,0.1270086,-0.4556807,60.541,-36.307,-252.959,0.0368473,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976936,1,OK,0.8036346,0.5320264,-0.0877379,0.2518362,26.417,7.733,-252.374,0.0497829,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976944,1,OK,0.6944086,-0.4083595,-0.5751663,-0.1422074,99.306,-107.472,-162.025,0.0034222,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976944,1,OK,0.7836864,0.4019971,0.1284253,-0.4557860,60.657,-36.653,-252.779,0.0441726,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976944,1,OK,0.8036373,0.5321445,-0.0864689,0.2520167,26.851,7.559,-252.231,0.0498991,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976952,1,OK,0.6944538,-0.4085751,-0.5750039,-0.1420241,99.298,-107.473,-162.006,0.0022650,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976952,1,OK,0.7833066,0.4012956,0.1308260,-0.4563738,60.635,-36.911,-252.502,0.0350604,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976952,1,OK,0.8039978,0.5319989,-0.0850674,0.2516512,27.353,7.299,-252.190,0.0547749,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976960,1,OK,0.6944598,-0.4085891,-0.5749892,-0.1420141,99.294,-107.475,-162.007,0.0024433,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976960,1,OK,0.7828091,0.4007637,0.1320754,-0.4573341,60.861,-37.333,-252.346,0.0409187,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976960,1,OK,0.8039214,0.5321425,-0.0841156,0.2519115,27.810,7.147,-252.049,0.0516028,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976968,1,OK,0.6944853,-0.4086851,-0.5749260,-0.1418689,99.297,-107.477,-162.028,0.0021722,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976968,1,OK,0.7828105,0.4006396,0.1333752,-0.4570632,60.880,-37.711,-252.240,0.0429069,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976968,1,OK,0.8034022,0.5320689,-0.0843239,0.2536473,28.188,7.017,-251.975,0.0520202,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976976,1,OK,0.6944970,-0.4087735,-0.5748790,-0.1417471,99.303,-107.480,-162.033,0.0027635,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976976,1,OK,0.7817432,0.4007762,0.1354890,-0.4581471,61.061,-38.178,-252.201,0.0410077,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976976,1,OK,0.8035953,0.5321180,-0.0834098,0.2532349,28.519,6.865,-251.848,0.0539095,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976984,1,OK,0.6945090,-0.4089194,-0.5747911,-0.1416241,99.302,-107.480,-162.017,0.0031373,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976984,1,OK,0.7810024,0.4010504,0.1372683,-0.4586407,61.204,-38.743,-252.196,0.0417713,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976984,1,OK,0.8036965,0.5320989,-0.0828050,0.2531521,28.743,6.648,-251.827,0.0554713,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8976992,1,OK,0.6945681,-0.4091796,-0.5745976,-0.1413675,99.298,-107.482,-162.008,0.0052900,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8976992,1,OK,0.7804477,0.4017947,0.1384488,-0.4585787,61.239,-39.216,-252.221,0.0391262,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8976992,1,OK,0.8033798,0.5323950,-0.0825697,0.2536114,29.012,6.560,-251.719,0.0531001,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8977000,1,OK,0.6945626,-0.4092142,-0.5745902,-0.1413244,99.301,-107.484,-162.011,0.0058520,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8977000,1,OK,0.7797971,0.4029342,0.1400764,-0.4581911,61.263,-39.559,-252.326,0.0360262,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8977000,1,OK,0.8033539,0.5326449,-0.0820947,0.2533226,29.281,6.456,-251.562,0.0561025,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8977008,1,OK,0.6945139,-0.4090627,-0.5747121,-0.1415065,99.306,-107.484,-162.017,0.0058016,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8977008,1,OK,0.7786076,0.4037673,0.1418473,-0.4589352,61.268,-39.992,-252.524,0.0410038,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8977008,1,OK,0.8031542,0.5327709,-0.0816982,0.2538187,29.446,6.283,-251.446,0.0515193,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8977016,1,OK,0.6944743,-0.4088686,-0.5748443,-0.1417248,99.303,-107.485,-162.008,0.0048043,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8977016,1,OK,0.7770645,0.4047086,0.1438663,-0.4600915,61.427,-40.482,-252.847,0.0391237,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8977016,1,OK,0.8032007,0.5327860,-0.0812941,0.2537695,29.635,6.111,-251.456,0.0493249,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8977024,1,OK,0.6945016,-0.4088969,-0.5747822,-0.1417616,99.289,-107.482,-162.001,0.0039231,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8977024,1,OK,0.7760294,0.4059666,0.1457278,-0.4601445,61.530,-40.768,-253.280,0.0425710,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8977024,1,OK,0.8031548,0.5330097,-0.0809121,0.2535670,29.789,6.076,-251.321,0.0491826,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8977032,1,OK,0.6945215,-0.4089415,-0.5747400,-0.1417067,99.287,-107.481,-162.004,0.0038988,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8977032,1,OK,0.7749827,0.4070323,0.1476801,-0.4603445,61.670,-41.001,-253.668,0.0441183,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8977032,1,OK,0.8030439,0.5330138,-0.0809875,0.2538854,29.901,6.019,-251.140,0.0513382,0
