Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386032,1,OK,0.7126450,-0.4196718,-0.5417244,-0.1501579,94.284,-104.645,-162.058,0.0031258,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386032,1,OK,0.7110519,0.5483020,-0.3105816,0.3119444,-27.021,6.097,-306.778,0.0512392,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386032,1,OK,0.6226804,0.5123799,0.0972078,-0.5833410,8.742,-45.310,-272.230,0.0347784,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386040,1,OK,0.7125040,-0.4191586,-0.5421350,-0.1507774,94.288,-104.644,-162.066,0.0026970,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386040,1,OK,0.7110174,0.5482223,-0.3106927,0.3120522,-27.035,6.095,-306.769,0.0534444,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386040,1,OK,0.6207190,0.5114413,0.1000652,-0.5857668,8.822,-45.039,-272.164,0.0325933,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386048,1,OK,0.7125005,-0.4190895,-0.5421919,-0.1507809,94.294,-104.642,-162.093,0.0039071,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386048,1,OK,0.7109813,0.5481754,-0.3107570,0.3121529,-27.048,6.087,-306.788,0.0527903,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386048,1,OK,0.6211632,0.5112993,0.0994794,-0.5855195,8.828,-45.090,-272.159,0.0391062,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386056,1,OK,0.7124766,-0.4190567,-0.5422455,-0.1507924,94.303,-104.643,-162.099,0.0052217,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386056,1,OK,0.7109481,0.5480906,-0.3108524,0.3122823,-27.065,6.091,-306.804,0.0542468,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386056,1,OK,0.6213755,0.5113759,0.0992602,-0.5852646,8.797,-45.097,-272.115,0.0444802,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386064,1,OK,0.7124805,-0.4190899,-0.5422362,-0.1507154,94.309,-104.640,-162.123,0.0053444,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386064,1,OK,0.7109234,0.5480906,-0.3108660,0.3123252,-27.071,6.100,-306.796,0.0535991,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386064,1,OK,0.6223760,0.5120269,0.0979285,-0.5838549,8.795,-45.084,-272.134,0.0440641,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386072,1,OK,0.7125167,-0.4191698,-0.5421577,-0.1506046,94.315,-104.632,-162.126,0.0053387,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386072,1,OK,0.7108568,0.5480499,-0.3109829,0.3124316,-27.068,6.101,-306.779,0.0532378,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386072,1,OK,0.6227279,0.5122440,0.0973610,-0.5833840,8.740,-45.089,-272.208,0.0500872,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386080,1,OK,0.7125139,-0.4192011,-0.5421624,-0.1505136,94.327,-104.630,-162.147,0.0044563,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386080,1,OK,0.7108294,0.5480403,-0.3110008,0.3124930,-27.086,6.101,-306.800,0.0543231,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386080,1,OK,0.6237592,0.5126782,0.0957904,-0.5821594,8.753,-45.105,-272.199,0.0452060,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386088,1,OK,0.7125935,-0.4194987,-0.5419103,-0.1502150,94.318,-104.632,-162.126,0.0019732,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386088,1,OK,0.7108367,0.5481197,-0.3109481,0.3123896,-27.097,6.117,-306.809,0.0534801,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386088,1,OK,0.6236033,0.5127377,0.0961448,-0.5822157,8.726,-45.021,-272.060,0.0374218,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386096,1,OK,0.7125584,-0.4194318,-0.5419744,-0.1503371,94.317,-104.634,-162.115,0.0027851,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386096,1,OK,0.7108029,0.5480685,-0.3110147,0.3124901,-27.094,6.110,-306.811,0.0534661,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386096,1,OK,0.6235577,0.5126355,0.0960666,-0.5823674,8.747,-45.012,-272.005,0.0385004,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386104,1,OK,0.7125629,-0.4194183,-0.5419807,-0.1503306,94.319,-104.631,-162.125,0.0024640,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386104,1,OK,0.7107696,0.5479481,-0.3111604,0.3126317,-27.074,6.094,-306.791,0.0550062,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386104,1,OK,0.6232496,0.5125188,0.0964537,-0.5827358,8.776,-45.007,-271.991,0.0387842,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386112,1,OK,0.7125764,-0.4194725,-0.5419430,-0.1502517,94.315,-104.633,-162.124,0.0026144,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386112,1,OK,0.7107677,0.5479519,-0.3111438,0.3126461,-27.072,6.089,-306.814,0.0541326,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386112,1,OK,0.6225170,0.5122623,0.0976437,-0.5835457,8.785,-45.043,-272.069,0.0427836,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386120,1,OK,0.7126718,-0.4197911,-0.5416803,-0.1498558,94.313,-104.633,-162.123,0.0026125,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386120,1,OK,0.7108760,0.5479952,-0.3110017,0.3124654,-27.063,6.074,-306.819,0.0537309,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386120,1,OK,0.6224686,0.5122068,0.0976048,-0.5836526,8.700,-45.266,-272.126,0.0361789,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386128,1,OK,0.7127067,-0.4199081,-0.5415569,-0.1498079,94.299,-104.633,-162.092,0.0031416,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386128,1,OK,0.7108615,0.5479925,-0.3109987,0.3125059,-27.061,6.079,-306.806,0.0540319,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386128,1,OK,0.6223299,0.5123075,0.0976494,-0.5837046,8.712,-45.249,-272.132,0.0378214,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386136,1,OK,0.7127059,-0.4198972,-0.5415724,-0.1497866,94.303,-104.633,-162.099,0.0038816,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386136,1,OK,0.7108535,0.5479980,-0.3110210,0.3124923,-27.047,6.071,-306.781,0.0533709,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386136,1,OK,0.6225020,0.5122982,0.0974702,-0.5835593,8.719,-45.268,-272.153,0.0354376,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386144,1,OK,0.7126908,-0.4198300,-0.5416049,-0.1499290,94.294,-104.635,-162.076,0.0030549,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386144,1,OK,0.7108698,0.5480252,-0.3109970,0.3124314,-27.053,6.069,-306.785,0.0529211,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386144,1,OK,0.6227023,0.5121649,0.0973234,-0.5834871,8.716,-45.297,-272.162,0.0341213,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386152,1,OK,0.7127344,-0.4200582,-0.5414322,-0.1497064,94.283,-104.644,-162.068,0.0054565,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386152,1,OK,0.7109374,0.5481345,-0.3108425,0.3122395,-27.055,6.077,-306.798,0.0544286,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386152,1,OK,0.6226535,0.5121141,0.0974459,-0.5835633,8.730,-45.288,-272.129,0.0343727,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386160,1,OK,0.7127293,-0.4200655,-0.5414187,-0.1497587,94.272,-104.650,-162.038,0.0040989,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386160,1,OK,0.7109005,0.5480474,-0.3109636,0.3123559,-27.044,6.071,-306.781,0.0541987,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386160,1,OK,0.6225874,0.5120713,0.0976541,-0.5836365,8.727,-45.280,-272.103,0.0341927,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386168,1,OK,0.7126483,-0.4197247,-0.5416928,-0.1501083,94.277,-104.650,-162.056,0.0013366,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386168,1,OK,0.7108560,0.5480015,-0.3110453,0.3124563,-27.051,6.073,-306.785,0.0559272,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386168,1,OK,0.6225408,0.5120547,0.0977602,-0.5836830,8.728,-45.297,-272.117,0.0348629,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386176,1,OK,0.7126618,-0.4197552,-0.5416823,-0.1499967,94.287,-104.648,-162.085,0.0015446,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386176,1,OK,0.7108470,0.5480125,-0.3110580,0.3124448,-27.079,6.080,-306.787,0.0550702,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386176,1,OK,0.6225445,0.5120561,0.0977666,-0.5836767,8.728,-45.305,-272.163,0.0353889,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386184,1,OK,0.7127008,-0.4198985,-0.5415606,-0.1498495,94.286,-104.649,-162.069,0.0026416,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386184,1,OK,0.7108058,0.5479878,-0.3110959,0.3125442,-27.111,6.085,-306.807,0.0551895,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386184,1,OK,0.6226792,0.5120817,0.0975659,-0.5835442,8.738,-45.317,-272.173,0.0335909,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386192,1,OK,0.7127011,-0.4198314,-0.5415690,-0.1500059,94.278,-104.644,-162.054,0.0021519,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386192,1,OK,0.7107366,0.5478901,-0.3112562,0.3127132,-27.118,6.088,-306.777,0.0567677,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386192,1,OK,0.6226642,0.5120858,0.0974704,-0.5835725,8.737,-45.306,-272.161,0.0338845,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386200,1,OK,0.7127402,-0.4199452,-0.5414642,-0.1498801,94.275,-104.642,-162.044,0.0028171,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386200,1,OK,0.7106524,0.5478777,-0.3113580,0.3128250,-27.124,6.100,-306.772,0.0552018,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386200,1,OK,0.6226893,0.5120347,0.0974267,-0.5835979,8.717,-45.303,-272.163,0.0336562,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386208,1,OK,0.7127805,-0.4201133,-0.5413380,-0.1496727,94.277,-104.640,-162.041,0.0050377,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386208,1,OK,0.7106713,0.5478436,-0.3113830,0.3128168,-27.127,6.093,-306.783,0.0545824,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386208,1,OK,0.6229020,0.5120367,0.0972712,-0.5833951,8.687,-45.304,-272.175,0.0331353,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386216,1,OK,0.7127899,-0.4202168,-0.5412796,-0.1495486,94.284,-104.643,-162.036,0.0053511,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386216,1,OK,0.7106500,0.5478405,-0.3113859,0.3128677,-27.150,6.096,-306.818,0.0549025,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386216,1,OK,0.6227919,0.5120820,0.0973275,-0.5834635,8.696,-45.310,-272.154,0.0338998,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386224,1,OK,0.7127845,-0.4201786,-0.5413185,-0.1495408,94.292,-104.646,-162.045,0.0048602,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386224,1,OK,0.7105884,0.5477590,-0.3115371,0.3129997,-27.135,6.096,-306.807,0.0544938,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386224,1,OK,0.6227544,0.5121345,0.0973506,-0.5834536,8.715,-45.323,-272.157,0.0340461,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386232,1,OK,0.7127716,-0.4200985,-0.5413985,-0.1495378,94.306,-104.642,-162.069,0.0043309,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386232,1,OK,0.7105343,0.5477195,-0.3116555,0.3130738,-27.143,6.109,-306.798,0.0541281,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386232,1,OK,0.6228218,0.5121260,0.0972888,-0.5833993,8.722,-45.341,-272.172,0.0340661,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386240,1,OK,0.7127735,-0.4200916,-0.5414143,-0.1494909,94.319,-104.638,-162.090,0.0051107,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386240,1,OK,0.7104843,0.5476979,-0.3117353,0.3131456,-27.144,6.119,-306.810,0.0527938,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386240,1,OK,0.6229260,0.5120969,0.0971936,-0.5833296,8.733,-45.347,-272.192,0.0351185,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386248,1,OK,0.7128075,-0.4202542,-0.5412950,-0.1493037,94.319,-104.638,-162.086,0.0060318,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386248,1,OK,0.7104790,0.5476381,-0.3117745,0.3132232,-27.146,6.107,-306.789,0.0524256,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386248,1,OK,0.6229560,0.5120944,0.0971572,-0.5833057,8.756,-45.341,-272.160,0.0359460,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386256,1,OK,0.7128337,-0.4203044,-0.5412272,-0.1492829,94.307,-104.638,-162.066,0.0058414,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386256,1,OK,0.7104486,0.5476051,-0.3118412,0.3132835,-27.125,6.107,-306.764,0.0531456,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386256,1,OK,0.6229321,0.5120571,0.0971973,-0.5833573,8.764,-45.351,-272.134,0.0349878,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386264,1,OK,0.7128139,-0.4202653,-0.5412717,-0.1493260,94.306,-104.640,-162.070,0.0041347,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386264,1,OK,0.7104088,0.5475580,-0.3119462,0.3133514,-27.096,6.109,-306.745,0.0531011,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386264,1,OK,0.6229466,0.5120432,0.0971919,-0.5833550,8.755,-45.359,-272.139,0.0352912,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386272,1,OK,0.7128200,-0.4203431,-0.5412529,-0.1491461,94.319,-104.642,-162.093,0.0054439,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386272,1,OK,0.7104144,0.5475675,-0.3119430,0.3133253,-27.102,6.110,-306.752,0.0540284,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386272,1,OK,0.6228718,0.5120920,0.0972815,-0.5833770,8.749,-45.347,-272.147,0.0343349,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386280,1,OK,0.7127434,-0.4201084,-0.5414438,-0.1494804,94.314,-104.645,-162.082,0.0031868,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386280,1,OK,0.7103594,0.5474598,-0.3120578,0.3135238,-27.110,6.105,-306.772,0.0528500,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386280,1,OK,0.6228460,0.5121692,0.0972573,-0.5833409,8.753,-45.333,-272.137,0.0345644,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386288,1,OK,0.7126840,-0.4198589,-0.5416472,-0.1497277,94.318,-104.648,-162.100,0.0015055,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386288,1,OK,0.7102866,0.5474539,-0.3121696,0.3135880,-27.114,6.125,-306.754,0.0540488,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386288,1,OK,0.6227668,0.5121998,0.0972368,-0.5834020,8.766,-45.330,-272.112,0.0344508,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386296,1,OK,0.7125767,-0.4194394,-0.5419583,-0.1502873,94.309,-104.647,-162.107,0.0037977,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386296,1,OK,0.7103088,0.5474643,-0.3121667,0.3135221,-27.102,6.129,-306.740,0.0534074,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386296,1,OK,0.6228386,0.5121629,0.0971751,-0.5833681,8.741,-45.320,-272.137,0.0343905,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386304,1,OK,0.7125624,-0.4193854,-0.5420075,-0.1503285,94.314,-104.643,-162.123,0.0038564,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386304,1,OK,0.7103086,0.5475190,-0.3121327,0.3134608,-27.119,6.141,-306.760,0.0534591,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386304,1,OK,0.6227669,0.5121312,0.0973073,-0.5834503,8.716,-45.296,-272.162,0.0341291,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386312,1,OK,0.7125320,-0.4192746,-0.5420767,-0.1505317,94.304,-104.643,-162.100,0.0035909,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386312,1,OK,0.7102969,0.5474656,-0.3121269,0.3135865,-27.128,6.125,-306.776,0.0507952,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386312,1,OK,0.6227465,0.5121063,0.0973873,-0.5834806,8.709,-45.297,-272.180,0.0338971,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386320,1,OK,0.7125722,-0.4193446,-0.5419889,-0.1504626,94.293,-104.640,-162.092,0.0025285,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386320,1,OK,0.7102990,0.5475167,-0.3121026,0.3135167,-27.132,6.136,-306.768,0.0517593,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386320,1,OK,0.6226637,0.5121201,0.0974861,-0.5835403,8.721,-45.303,-272.163,0.0347944,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386328,1,OK,0.7125841,-0.4193784,-0.5419577,-0.1504243,94.297,-104.636,-162.098,0.0029335,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386328,1,OK,0.7103292,0.5475387,-0.3120735,0.3134387,-27.137,6.136,-306.795,0.0534621,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386328,1,OK,0.6227367,0.5121008,0.0974561,-0.5834845,8.720,-45.324,-272.208,0.0332955,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386336,1,OK,0.7125315,-0.4192479,-0.5420689,-0.1506367,94.300,-104.636,-162.093,0.0032228,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386336,1,OK,0.7103163,0.5475462,-0.3120841,0.3134444,-27.147,6.140,-306.826,0.0527756,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386336,1,OK,0.6227417,0.5121170,0.0975002,-0.5834575,8.718,-45.307,-272.206,0.0318912,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386344,1,OK,0.7125039,-0.4190974,-0.5421676,-0.1508305,94.298,-104.635,-162.089,0.0040035,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386344,1,OK,0.7103580,0.5475970,-0.3120019,0.3133431,-27.152,6.137,-306.820,0.0523353,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386344,1,OK,0.6226950,0.5121035,0.0975635,-0.5835086,8.718,-45.293,-272.184,0.0317657,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386352,1,OK,0.7125257,-0.4190995,-0.5421416,-0.1508151,94.294,-104.633,-162.094,0.0042432,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386352,1,OK,0.7103699,0.5476194,-0.3119877,0.3132909,-27.136,6.136,-306.838,0.0510339,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386352,1,OK,0.6227044,0.5120770,0.0975422,-0.5835254,8.720,-45.293,-272.159,0.0337198,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386360,1,OK,0.7125772,-0.4192365,-0.5420219,-0.1506211,94.292,-104.631,-162.107,0.0033640,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386360,1,OK,0.7104087,0.5477206,-0.3119103,0.3131031,-27.140,6.153,-306.843,0.0510549,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386360,1,OK,0.6227536,0.5120782,0.0974722,-0.5834836,8.713,-45.294,-272.181,0.0345458,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386368,1,OK,0.7125841,-0.4193117,-0.5419705,-0.1505646,94.293,-104.629,-162.099,0.0028648,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386368,1,OK,0.7104361,0.5477040,-0.3118837,0.3130965,-27.143,6.145,-306.857,0.0503995,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386368,1,OK,0.6228393,0.5120715,0.0974528,-0.5834012,8.687,-45.294,-272.223,0.0336108,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386376,1,OK,0.7126427,-0.4195119,-0.5418181,-0.1502774,94.302,-104.626,-162.098,0.0026642,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386376,1,OK,0.7103914,0.5476553,-0.3119661,0.3132010,-27.148,6.147,-306.859,0.0506577,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386376,1,OK,0.6228229,0.5121035,0.0974450,-0.5833919,8.697,-45.296,-272.227,0.0342543,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386384,1,OK,0.7126693,-0.4195912,-0.5417202,-0.1502828,94.290,-104.622,-162.082,0.0026971,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386384,1,OK,0.7103660,0.5476705,-0.3119796,0.3132187,-27.143,6.149,-306.848,0.0512955,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386384,1,OK,0.6228796,0.5121377,0.0973000,-0.5833255,8.716,-45.313,-272.212,0.0357735,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386392,1,OK,0.7127050,-0.4196716,-0.5416382,-0.1501847,94.286,-104.618,-162.092,0.0022545,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386392,1,OK,0.7103412,0.5476803,-0.3120576,0.3131800,-27.137,6.167,-306.849,0.0531231,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386392,1,OK,0.6229252,0.5121539,0.0972077,-0.5832780,8.721,-45.310,-272.207,0.0356485,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7386400,1,OK,0.7126956,-0.4196875,-0.5416238,-0.1502367,94.279,-104.620,-162.073,0.0010914,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7386400,1,OK,0.7103699,0.5476230,-0.3120494,0.3132233,-27.141,6.157,-306.853,0.0525769,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7386400,1,OK,0.6228902,0.5121118,0.0972640,-0.5833430,8.708,-45.300,-272.209,0.0354501,0
