Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811192,1,OK,92.6863597,4.4572097,-92.6945148,-4.6913056,58.303,-33.600,-169.223,0.0395238,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811200,1,OK,92.6929971,4.4576900,-92.7011742,-4.7050058,58.302,-33.620,-169.186,0.0423437,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811208,1,OK,92.6807799,4.4712601,-92.6889696,-4.6840731,58.285,-33.620,-169.175,0.0398848,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811216,1,OK,92.6950710,4.4721076,-92.7033075,-4.7107889,58.089,-33.703,-169.189,0.0342556,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811224,1,OK,92.6818201,4.4802744,-92.6900461,-4.6877989,58.082,-33.718,-169.171,0.0337546,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811232,1,OK,92.6743375,4.4822647,-92.6825478,-4.6745872,58.087,-33.720,-169.152,0.0338057,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811240,1,OK,92.6715978,4.4834360,-92.6798040,-4.6698942,58.087,-33.721,-169.155,0.0339993,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811248,1,OK,92.6690487,4.4854539,-92.6772545,-4.6653027,58.086,-33.714,-169.155,0.0332309,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811256,1,OK,92.6678565,4.4865414,-92.6760626,-4.6634296,58.081,-33.712,-169.152,0.0331449,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811264,1,OK,92.6708840,4.4852276,-92.6790946,-4.6688914,58.079,-33.722,-169.149,0.0333494,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811272,1,OK,92.6712646,4.4845018,-92.6794737,-4.6695922,58.078,-33.726,-169.145,0.0338719,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811280,1,OK,92.6682802,4.4837882,-92.6764775,-4.6642101,58.080,-33.716,-169.144,0.0342957,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811288,1,OK,92.6676981,4.4838699,-92.6758939,-4.6630708,58.082,-33.718,-169.144,0.0343458,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811296,1,OK,92.6665374,4.4836401,-92.6747288,-4.6610755,58.087,-33.715,-169.135,0.0352729,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811304,1,OK,92.6628076,4.4814223,-92.6709794,-4.6544106,58.089,-33.715,-169.142,0.0358971,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811312,1,OK,92.6532788,4.4820200,-92.6614235,-4.6377954,58.084,-33.719,-169.147,0.0360940,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811320,1,OK,92.6386902,4.4844105,-92.6467988,-4.6120291,58.086,-33.724,-169.145,0.0357482,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811328,1,OK,92.4991635,4.4993488,-92.5068941,-4.3621112,58.308,-33.645,-169.119,0.0370771,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811336,1,OK,92.4534062,4.4959985,-92.4609837,-4.2815146,58.290,-33.669,-169.109,0.0393342,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811344,1,OK,92.3916263,4.5258529,-92.3991115,-4.1751714,58.225,-33.758,-169.070,0.0370597,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811352,1,OK,92.3715379,4.5349866,-92.3789902,-4.1406168,58.173,-33.765,-169.016,0.0377273,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811360,1,OK,92.3424739,4.5370362,-92.3498415,-4.0901810,58.140,-33.774,-168.979,0.0314210,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811368,1,OK,92.3180211,4.5475620,-92.3253456,-4.0475715,58.190,-33.751,-169.035,0.0366692,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811376,1,OK,92.3087558,4.5559215,-92.3160779,-4.0318486,58.180,-33.785,-169.028,0.0392743,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811384,1,OK,92.3002952,4.5301934,-92.3075081,-4.0135930,58.334,-33.723,-169.064,0.0347428,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811392,1,OK,92.2961645,4.5455773,-92.3034135,-4.0065564,58.316,-33.749,-169.032,0.0384403,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811400,1,OK,92.3372258,4.5379348,-92.3445798,-4.0813213,58.158,-33.786,-169.014,0.0346062,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811408,1,OK,92.3216454,4.5433570,-92.3289678,-4.0539014,58.164,-33.792,-169.010,0.0352238,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811416,1,OK,92.3073094,4.5476544,-92.3146003,-4.0286814,58.176,-33.783,-169.002,0.0357630,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811424,1,OK,92.2967949,4.5513826,-92.3040645,-4.0103883,58.176,-33.783,-168.996,0.0357489,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811432,1,OK,92.2892158,4.5535360,-92.2964683,-3.9970138,58.181,-33.783,-168.992,0.0361049,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811440,1,OK,92.2850126,4.5564714,-92.2922611,-3.9898028,58.179,-33.788,-168.985,0.0359022,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811448,1,OK,92.2812285,4.5574864,-92.2884682,-3.9832910,58.175,-33.789,-168.977,0.0352034,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811456,1,OK,92.2801606,4.5605657,-92.2874067,-3.9813493,58.180,-33.790,-168.970,0.0357967,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811464,1,OK,92.2819686,4.5608053,-92.2892213,-3.9846046,58.178,-33.790,-168.969,0.0355764,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811472,1,OK,92.2837996,4.5603338,-92.2910565,-3.9878015,58.182,-33.779,-168.975,0.0352719,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811480,1,OK,92.2914533,4.5595365,-92.2987320,-4.0011921,58.186,-33.774,-168.988,0.0354227,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811488,1,OK,92.2994304,4.5583790,-92.3067308,-4.0152939,58.183,-33.772,-168.985,0.0350897,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811496,1,OK,92.3065324,4.5573304,-92.3138520,-4.0277189,58.181,-33.766,-168.984,0.0344708,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811504,1,OK,92.3155381,4.5556954,-92.3228810,-4.0436432,58.168,-33.773,-168.985,0.0330137,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811512,1,OK,92.3228912,4.5542574,-92.3302528,-4.0565140,58.170,-33.769,-168.999,0.0332946,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811520,1,OK,92.3209891,4.5523131,-92.3283384,-4.0529889,58.179,-33.730,-168.968,0.0331406,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811528,1,OK,92.3307070,4.5517494,-92.3380852,-4.0700443,58.176,-33.731,-168.966,0.0325858,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811536,1,OK,92.3407245,4.5507007,-92.3481311,-4.0876348,58.177,-33.717,-168.969,0.0316270,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811544,1,OK,92.3550490,4.5485633,-92.3624940,-4.1126953,58.172,-33.711,-168.976,0.0312988,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811552,1,OK,92.3708579,4.5451640,-92.3783416,-4.1402854,58.165,-33.715,-168.986,0.0317780,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811560,1,OK,92.3823122,4.5412095,-92.3898191,-4.1602676,58.163,-33.717,-168.992,0.0312375,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811568,1,OK,92.3907685,4.5408327,-92.3983007,-4.1748942,58.165,-33.710,-169.011,0.0314357,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811576,1,OK,92.4019590,4.5390261,-92.4095205,-4.1944802,58.165,-33.711,-169.031,0.0318486,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811584,1,OK,92.4120743,4.5372489,-92.4196617,-4.2120604,58.171,-33.706,-169.034,0.0323066,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811592,1,OK,92.4246862,4.5372346,-92.4323133,-4.2342528,58.164,-33.708,-169.034,0.0316207,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811600,1,OK,92.4511050,4.5362398,-92.4588119,-4.2805291,58.166,-33.733,-169.088,0.0324883,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811608,1,OK,92.4780885,4.5332327,-92.4858700,-4.3275068,58.177,-33.722,-169.108,0.0327553,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811616,1,OK,92.7461135,4.4704686,-92.7545001,-4.7963523,58.143,-33.699,-169.280,0.0398866,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811624,1,OK,92.8492015,4.4539333,-92.8578391,-4.9746930,58.183,-33.633,-169.350,0.0446059,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811632,1,OK,92.9250940,4.4474971,-92.9339363,-5.1080691,58.134,-33.633,-169.410,0.0474093,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811640,1,OK,92.9677285,4.4483951,-92.9767036,-5.1822827,58.098,-33.655,-169.382,0.0444817,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811648,1,OK,92.9938291,4.4433900,-93.0028628,-5.2281667,58.069,-33.656,-169.399,0.0439901,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811656,1,OK,92.9762391,4.4462221,-92.9852311,-5.1998671,58.050,-33.699,-169.358,0.0436142,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811664,1,OK,92.9019275,4.4654938,-92.9107710,-5.0691936,58.055,-33.707,-169.295,0.0418540,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811672,1,OK,92.8308415,4.4734290,-92.8394988,-4.9450235,58.030,-33.765,-169.242,0.0434344,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811680,1,OK,92.7565032,4.4897264,-92.7649945,-4.8151812,58.047,-33.742,-169.205,0.0429993,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811688,1,OK,92.7285136,4.4903077,-92.7369207,-4.7650265,58.061,-33.717,-169.230,0.0407525,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811696,1,OK,92.7491272,4.4940960,-92.7576122,-4.8008830,58.068,-33.703,-169.292,0.0392806,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811704,1,OK,92.7294613,4.4918281,-92.7378770,-4.7680246,58.053,-33.742,-169.177,0.0424357,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811712,1,OK,92.6293346,4.5021774,-92.6374786,-4.5941505,58.073,-33.766,-169.103,0.0386296,0
