Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606280,1,OK,88.2112068,1.1613415,-88.2108392,-3.3545568,51.696,-34.908,-167.882,0.0332603,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606288,1,OK,88.2104917,1.1605341,-88.2101244,-3.3559179,51.694,-34.905,-167.884,0.0332555,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606296,1,OK,88.2106732,1.1609556,-88.2103057,-3.3556007,51.697,-34.905,-167.884,0.0334218,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606304,1,OK,88.2092030,1.1612081,-88.2088351,-3.3583278,51.702,-34.902,-167.887,0.0332221,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606312,1,OK,88.2081775,1.1625293,-88.2078085,-3.3602569,51.705,-34.897,-167.886,0.0329856,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606320,1,OK,88.2093792,1.1621391,-88.2090107,-3.3580102,51.704,-34.901,-167.887,0.0329950,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606328,1,OK,88.2088870,1.1622477,-88.2085183,-3.3589524,51.703,-34.898,-167.888,0.0329569,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606336,1,OK,88.2092682,1.1626445,-88.2088994,-3.3582190,51.705,-34.897,-167.896,0.0324588,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606344,1,OK,88.2075419,1.1636433,-88.2071721,-3.3613559,51.705,-34.897,-167.900,0.0324070,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606352,1,OK,88.2070421,1.1640187,-88.2066719,-3.3622925,51.706,-34.896,-167.888,0.0321875,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606360,1,OK,88.2077191,1.1653916,-88.2073482,-3.3610540,51.706,-34.899,-167.890,0.0318876,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606368,1,OK,88.2100386,1.1640591,-88.2096690,-3.3568231,51.714,-34.903,-167.883,0.0323456,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606376,1,OK,88.2091998,1.1643568,-88.2088298,-3.3584444,51.716,-34.899,-167.882,0.0322433,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606384,1,OK,88.2107025,1.1644408,-88.2103328,-3.3555813,51.712,-34.902,-167.880,0.0322462,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606392,1,OK,88.2108964,1.1634669,-88.2105273,-3.3551704,51.713,-34.902,-167.881,0.0325032,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606400,1,OK,88.2081935,1.1641463,-88.2078234,-3.3602705,51.714,-34.894,-167.885,0.0326226,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606408,1,OK,88.2089879,1.1638502,-88.2086182,-3.3588023,51.713,-34.895,-167.877,0.0326418,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606416,1,OK,88.2088455,1.1641813,-88.2084756,-3.3590883,51.714,-34.895,-167.873,0.0326940,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606424,1,OK,88.2090159,1.1633623,-88.2086465,-3.3588264,51.714,-34.892,-167.870,0.0322067,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606432,1,OK,88.2069929,1.1655787,-88.2066217,-3.3626137,51.717,-34.884,-167.874,0.0321368,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606440,1,OK,88.2062727,1.1636963,-88.2059026,-3.3639740,51.717,-34.883,-167.876,0.0323262,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606448,1,OK,88.2070953,1.1651035,-88.2067244,-3.3623838,51.716,-34.887,-167.878,0.0320244,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606456,1,OK,88.2079772,1.1628450,-88.2076080,-3.3607002,51.714,-34.889,-167.875,0.0320419,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606464,1,OK,88.2072594,1.1624255,-88.2068903,-3.3620675,51.710,-34.890,-167.877,0.0322763,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606472,1,OK,88.2093267,1.1617271,-88.2089584,-3.3582971,51.710,-34.895,-167.875,0.0323061,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606480,1,OK,88.2113914,1.1614224,-88.2110237,-3.3544348,51.710,-34.899,-167.865,0.0321242,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606488,1,OK,88.2111364,1.1611611,-88.2107689,-3.3548559,51.710,-34.900,-167.863,0.0321588,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606496,1,OK,88.2097912,1.1618339,-88.2094229,-3.3573361,51.706,-34.897,-167.869,0.0323700,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606504,1,OK,88.2099612,1.1624094,-88.2095926,-3.3570480,51.714,-34.897,-167.862,0.0323089,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606512,1,OK,88.2112803,1.1612894,-88.2109127,-3.3545459,51.712,-34.899,-167.862,0.0321153,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606520,1,OK,88.2131150,1.1615466,-88.2127477,-3.3511110,51.709,-34.906,-167.862,0.0325783,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606528,1,OK,88.2118162,1.1615306,-88.2114485,-3.3534193,51.707,-34.904,-167.871,0.0328796,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606536,1,OK,88.2112781,1.1635520,-88.2109091,-3.3543842,51.711,-34.903,-167.874,0.0321410,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606544,1,OK,88.2099856,1.1647071,-88.2096156,-3.3568417,51.716,-34.897,-167.872,0.0316841,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606552,1,OK,88.2101382,1.1652060,-88.2097679,-3.3564782,51.710,-34.901,-167.878,0.0318268,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606560,1,OK,88.2094761,1.1658285,-88.2091053,-3.3576413,51.712,-34.899,-167.886,0.0317015,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606568,1,OK,88.2074619,1.1677273,-88.2070894,-3.3614317,51.714,-34.892,-167.886,0.0312982,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606576,1,OK,88.2073346,1.1678774,-88.2069620,-3.3616605,51.713,-34.888,-167.880,0.0309563,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606584,1,OK,88.2081030,1.1682187,-88.2077304,-3.3602148,51.707,-34.892,-167.882,0.0310431,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606592,1,OK,88.2071355,1.1685809,-88.2067624,-3.3620599,51.711,-34.891,-167.887,0.0312001,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606600,1,OK,88.2067314,1.1690858,-88.2063579,-3.3627824,51.712,-34.887,-167.880,0.0306395,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606608,1,OK,88.2069647,1.1679774,-88.2065920,-3.3624129,51.708,-34.892,-167.880,0.0306505,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606616,1,OK,88.2110251,1.1664201,-88.2106542,-3.3547519,51.700,-34.910,-167.887,0.0319334,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606624,1,OK,88.2127134,1.1663861,-88.2123428,-3.3515424,51.701,-34.914,-167.888,0.0322920,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606632,1,OK,88.2119718,1.1657571,-88.2116015,-3.3529024,51.704,-34.912,-167.880,0.0319603,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606640,1,OK,88.2117265,1.1650468,-88.2113566,-3.3534322,51.701,-34.911,-167.877,0.0321855,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606648,1,OK,88.2112939,1.1639748,-88.2109246,-3.3543028,51.703,-34.911,-167.886,0.0322639,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606656,1,OK,88.2102069,1.1632015,-88.2098379,-3.3563993,51.706,-34.905,-167.891,0.0325152,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606664,1,OK,88.2103364,1.1627162,-88.2099677,-3.3560955,51.705,-34.907,-167.897,0.0327743,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606672,1,OK,88.2121614,1.1625661,-88.2117932,-3.3526044,51.702,-34.914,-167.899,0.0331034,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606680,1,OK,88.2119231,1.1637524,-88.2115540,-3.3530441,51.705,-34.912,-167.909,0.0328861,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606688,1,OK,88.2110154,1.1648706,-88.2106455,-3.3547642,51.711,-34.907,-167.904,0.0325461,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606696,1,OK,88.2074778,1.1652675,-88.2071069,-3.3614949,51.716,-34.890,-167.899,0.0323802,0
