Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011800,1,OK,0.7043406,-0.4211924,-0.5542095,-0.1391150,95.282,-102.534,-162.154,0.0070240,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011800,1,OK,0.9150031,0.2589061,0.1281205,-0.2816417,-14.328,64.099,-268.382,0.0339910,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011808,1,OK,0.7042789,-0.4210191,-0.5543588,-0.1393575,95.281,-102.534,-162.144,0.0081244,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011808,1,OK,0.9147185,0.2585155,0.1286884,-0.2826642,-14.269,64.120,-268.227,0.0476648,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011816,1,OK,0.7042572,-0.4209363,-0.5544153,-0.1394921,95.272,-102.537,-162.136,0.0092075,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011816,1,OK,0.9144828,0.2581696,0.1301264,-0.2830845,-14.009,64.061,-267.818,0.0443738,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011824,1,OK,0.7042313,-0.4207813,-0.5545165,-0.1396882,95.266,-102.539,-162.136,0.0094479,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011824,1,OK,0.9139804,0.2593163,0.1314983,-0.2830249,-13.814,63.863,-268.334,0.0442041,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011832,1,OK,0.7042827,-0.4208457,-0.5544208,-0.1396151,95.257,-102.533,-162.138,0.0085317,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011832,1,OK,0.9136844,0.2613877,0.1321525,-0.2817675,-13.574,63.545,-269.242,0.0440651,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011840,1,OK,0.7043067,-0.4209673,-0.5543523,-0.1393994,95.266,-102.535,-162.151,0.0084817,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011840,1,OK,0.9138030,0.2627655,0.1328414,-0.2797705,-13.380,63.229,-269.953,0.0457451,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011848,1,OK,0.7043024,-0.4209856,-0.5543430,-0.1394023,95.270,-102.529,-162.147,0.0083936,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011848,1,OK,0.9131472,0.2634483,0.1341047,-0.2806655,-13.119,63.068,-270.181,0.0404524,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011856,1,OK,0.7042229,-0.4205998,-0.5546008,-0.1399421,95.253,-102.530,-162.119,0.0113636,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011856,1,OK,0.9129546,0.2641899,0.1348227,-0.2802505,-12.990,62.969,-270.198,0.0449866,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011864,1,OK,0.7042653,-0.4207201,-0.5544619,-0.1399177,95.232,-102.528,-162.087,0.0107545,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011864,1,OK,0.9125526,0.2654391,0.1353332,-0.2801336,-12.816,62.828,-270.371,0.0435249,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011872,1,OK,0.7042761,-0.4207985,-0.5544220,-0.1397860,95.239,-102.528,-162.097,0.0109842,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011872,1,OK,0.9127798,0.2666473,0.1351205,-0.2783429,-12.642,62.611,-271.066,0.0403587,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011880,1,OK,0.7042383,-0.4206720,-0.5545356,-0.1399061,95.248,-102.527,-162.107,0.0117716,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011880,1,OK,0.9133034,0.2675380,0.1345357,-0.2760444,-12.521,62.313,-271.668,0.0424166,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011888,1,OK,0.7042689,-0.4207106,-0.5544713,-0.1398906,95.240,-102.526,-162.104,0.0114111,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011888,1,OK,0.9137916,0.2678366,0.1335554,-0.2746116,-12.321,62.242,-271.679,0.0435823,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011896,1,OK,0.7042916,-0.4207731,-0.5544113,-0.1398263,95.240,-102.522,-162.102,0.0101068,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011896,1,OK,0.9141070,0.2676159,0.1329744,-0.2740584,-12.209,62.474,-271.257,0.0481048,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011904,1,OK,0.7043198,-0.4209027,-0.5543231,-0.1396440,95.244,-102.523,-162.102,0.0095175,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011904,1,OK,0.9146778,0.2670101,0.1317152,-0.2733519,-12.133,62.519,-270.945,0.0418770,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011912,1,OK,0.7042825,-0.4208057,-0.5544115,-0.1397732,95.241,-102.528,-162.093,0.0108403,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011912,1,OK,0.9164445,0.2677180,0.1279133,-0.2685046,-11.854,62.368,-271.186,0.0410141,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011920,1,OK,0.7042995,-0.4208239,-0.5543708,-0.1397943,95.228,-102.527,-162.083,0.0102019,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011920,1,OK,0.9167074,0.2682835,0.1271958,-0.2673813,-11.603,62.329,-271.326,0.0403418,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011928,1,OK,0.7042824,-0.4207399,-0.5544373,-0.1398698,95.228,-102.530,-162.077,0.0100413,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011928,1,OK,0.9170918,0.2686978,0.1265298,-0.2659594,-11.476,62.177,-271.545,0.0409447,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011936,1,OK,0.7043088,-0.4209138,-0.5543431,-0.1395868,95.246,-102.531,-162.099,0.0081692,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011936,1,OK,0.9186357,0.2705942,0.1217273,-0.2609017,-11.367,61.852,-272.556,0.0433668,0
