Tools	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592432	1	OK	49.8906044	11.8505485	48.8312313	6.1509778	28.671	-9.614	-215.130	0.0529018	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592432	1	OK	51.0324375	14.1329034	49.5706867	-15.3346896	22.095	-6.726	-215.053	0.0215924	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592432	1	OK	56.0721836	-14.6946262	54.7586789	47.0013022	-39.357	-20.950	-215.138	0.0611927	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592432	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592440	1	OK	49.8779421	11.4943921	48.8823853	6.2044370	29.794	-9.929	-215.326	0.0556046	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592440	1	OK	51.0267992	13.7460820	49.6464444	-15.3600259	22.999	-7.093	-215.223	0.0225847	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592440	1	OK	56.0717925	-14.6877350	54.7595446	47.0149884	-39.358	-20.973	-215.130	0.0600780	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592440	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592456	1	OK	49.9426649	10.9606390	49.0415403	5.6452522	31.286	-10.376	-215.278	0.0572567	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592456	1	OK	51.0518339	13.2480090	49.7740390	-15.8234120	24.553	-7.576	-214.931	0.0189884	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592456	1	OK	56.0774678	-14.6734194	54.7681538	47.0307970	-39.361	-20.987	-215.112	0.0588358	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592456	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592464	1	OK	49.9636113	10.8829127	49.0761702	5.6623403	31.689	-10.495	-215.221	0.0563057	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592464	1	OK	51.0736755	13.1423504	49.8178241	-15.8165665	24.906	-7.651	-214.932	0.0174150	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592464	1	OK	56.0755815	-14.6687774	54.7670313	47.0405054	-39.368	-21.000	-215.099	0.0585710	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592464	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592480	1	OK	49.9944814	10.8477802	49.1138627	5.8083450	31.694	-10.359	-215.285	0.0497677	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592480	1	OK	51.0978434	13.1681764	49.8380014	-15.6059901	24.888	-7.618	-214.879	0.0188732	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592480	1	OK	56.0704498	-14.6558999	54.7640226	47.0440755	-39.378	-21.018	-215.099	0.0589335	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592480	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592496	1	OK	49.9874861	10.8507200	49.1061582	5.8294190	31.729	-10.399	-215.302	0.0530959	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592496	1	OK	51.1191274	13.1588099	49.8621074	-15.5741553	24.900	-7.584	-214.881	0.0173341	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592496	1	OK	56.0681316	-14.6447712	54.7636435	47.0415519	-39.386	-21.018	-215.084	0.0591353	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592496	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592504	1	OK	49.9477658	10.8766463	49.0608644	5.8946713	31.777	-10.486	-215.417	0.0501881	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592504	1	OK	51.1513130	13.1141856	49.9045332	-15.5792261	24.857	-7.460	-214.920	0.0150668	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592504	1	OK	56.0641618	-14.6410693	54.7601589	47.0457766	-39.394	-21.028	-215.080	0.0591021	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592504	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592520	1	OK	49.9437335	10.8689929	49.0579790	5.7718602	31.623	-10.504	-215.393	0.0536105	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592520	1	OK	51.0921210	13.1529708	49.8350178	-15.6113813	24.603	-7.627	-214.892	0.0322247	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592520	1	OK	56.0658345	-14.6295234	54.7640448	47.0320689	-39.399	-21.018	-215.069	0.0598061	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592520	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592528	1	OK	49.9600008	10.8452823	49.0787060	5.7959200	31.692	-10.451	-215.339	0.0531650	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592528	1	OK	51.1211133	13.0928298	49.8771533	-15.5565142	24.635	-7.539	-214.839	0.0323584	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592528	1	OK	56.0677325	-14.6272371	54.7664589	47.0241527	-39.399	-21.017	-215.061	0.0595054	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592528	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592544	1	OK	49.9657564	10.8155643	49.0895707	5.8523850	31.692	-10.389	-215.302	0.0519057	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592544	1	OK	51.1014086	13.1265021	49.8499426	-15.5693334	24.867	-7.547	-214.872	0.0173356	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592544	1	OK	56.0679491	-14.6243857	54.7672119	46.9934342	-39.401	-21.014	-215.073	0.0610249	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592544	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592552	1	OK	49.9610675	10.8104955	49.0855734	5.8612469	31.691	-10.393	-215.301	0.0520255	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592552	1	OK	51.0954094	13.1190181	49.8451425	-15.5477546	24.860	-7.550	-214.872	0.0179138	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592552	1	OK	56.0713281	-14.6255597	54.7705427	46.9815570	-39.406	-21.011	-215.074	0.0605245	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592552	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592568	1	OK	49.9772355	10.8181072	49.1009900	5.9076780	31.636	-10.282	-215.232	0.0525807	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592568	1	OK	51.1205902	13.1170940	49.8718454	-15.5069894	24.795	-7.433	-214.778	0.0172025	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592568	1	OK	56.0808692	-14.6237244	54.7808969	46.9799766	-39.400	-20.998	-215.070	0.0586326	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592568	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592576	1	OK	49.9467027	10.9777869	49.0428242	6.1606549	31.428	-10.385	-215.027	0.0858747	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592576	1	OK	51.0775378	13.2351328	49.8034970	-15.4203891	24.656	-7.339	-214.796	0.0588788	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592576	1	OK	56.0781582	-14.6306196	54.7767804	46.9911246	-39.408	-21.008	-215.079	0.0587548	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592576	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592584	1	OK	49.9359073	11.2363094	48.9875741	6.2607502	30.334	-9.994	-215.238	0.0593713	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592584	1	OK	51.1250438	13.5419476	49.7915370	-15.0612011	23.473	-7.179	-215.070	0.0256013	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592584	1	OK	56.0809182	-14.6339893	54.7790568	47.0057870	-39.407	-21.007	-215.094	0.0573685	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592584	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592600	1	OK	49.9430439	11.4884183	48.9508721	6.4392198	29.691	-9.685	-215.097	0.0528917	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592600	1	OK	51.1064291	13.7740934	49.7242598	-14.8931956	22.792	-6.931	-215.010	0.0259476	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592600	1	OK	56.0875859	-14.6457223	54.7838936	47.0058299	-39.405	-21.005	-215.104	0.0554658	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592600	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592608	1	OK	49.9109843	11.5533467	48.9061278	6.5887076	29.482	-9.715	-215.271	0.0501282	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592608	1	OK	51.1131388	13.8654749	49.7122585	-14.7751272	22.587	-6.977	-215.172	0.0278017	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592608	1	OK	56.0878081	-14.6505292	54.7832401	47.0083836	-39.400	-21.006	-215.109	0.0554350	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592608	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592624	1	OK	49.8842806	11.8303682	48.8283668	6.9291799	28.679	-9.309	-215.148	0.0480149	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592624	1	OK	51.1347940	14.1344462	49.6781595	-14.4948021	21.817	-6.648	-215.137	0.0201013	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592624	1	OK	56.0884073	-14.6696875	54.7803314	47.0133627	-39.400	-21.012	-215.113	0.0553869	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592624	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592632	1	OK	49.8945815	11.9430660	48.8183130	7.0645261	28.407	-9.222	-215.110	0.0464501	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592632	1	OK	51.1892101	14.2140838	49.7184234	-14.3150231	21.499	-6.417	-215.125	0.0230000	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592632	1	OK	56.0846971	-14.6792166	54.7746735	47.0139678	-39.397	-21.020	-215.119	0.0561882	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592632	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592648	1	OK	49.8495413	12.0449733	48.7525481	7.0992891	28.254	-9.297	-215.246	0.0462239	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592648	1	OK	51.1598916	14.2637859	49.6768274	-14.3376217	21.262	-6.473	-215.092	0.0221066	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592648	1	OK	56.0790740	-14.6923869	54.7663304	46.9959353	-39.392	-21.031	-215.126	0.0574329	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592648	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592656	1	OK	49.8829897	12.0889424	48.7790831	7.0028567	28.328	-9.312	-215.232	0.0493796	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592656	1	OK	51.1850819	14.2822333	49.6994011	-14.4560732	21.298	-6.439	-215.046	0.0193004	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592656	1	OK	56.0781142	-14.6954621	54.7647528	47.0036134	-39.387	-21.035	-215.121	0.0564745	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592656	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592672	1	OK	49.9243266	12.0257448	48.8338682	6.9779356	28.237	-9.224	-215.211	0.0511853	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592672	1	OK	51.1812047	14.2886679	49.6939238	-14.4435889	21.320	-6.481	-215.061	0.0220439	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592672	1	OK	56.0734829	-14.7036349	54.7583738	47.0065600	-39.386	-21.049	-215.126	0.0566915	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592672	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592680	1	OK	49.9281021	11.9520733	48.8514661	6.9591377	28.456	-9.171	-215.074	0.0481387	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592680	1	OK	51.1927229	14.1937187	49.7264925	-14.4397988	21.501	-6.408	-214.966	0.0220512	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592680	1	OK	56.0744106	-14.7029699	54.7594716	46.9984189	-39.379	-21.046	-215.126	0.0576974	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592680	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592688	1	OK	49.9185690	11.9990035	48.8328604	6.9838335	28.362	-9.176	-215.105	0.0486035	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592688	1	OK	51.1863341	14.2306915	49.7118250	-14.4184061	21.394	-6.406	-215.002	0.0220805	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592688	1	OK	56.0826239	-14.6984986	54.7689268	46.9846140	-39.367	-21.030	-215.113	0.0575356	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592688	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592704	1	OK	49.9006025	12.0398901	48.8065733	6.9771328	28.294	-9.248	-215.210	0.0477128	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592704	1	OK	51.1773604	14.2721072	49.6934466	-14.4492102	21.330	-6.454	-215.064	0.0216416	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592704	1	OK	56.0888477	-14.6943635	54.7762294	46.9958386	-39.358	-21.029	-215.104	0.0559479	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592704	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592712	1	OK	49.8949402	12.0353377	48.8015378	6.9426721	28.304	-9.277	-215.225	0.0473134	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592712	1	OK	51.1699075	14.2766036	49.6846193	-14.5010536	21.352	-6.479	-215.072	0.0215311	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592712	1	OK	56.0901058	-14.6928165	54.7778371	46.9763818	-39.358	-21.025	-215.098	0.0564686	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592712	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592728	1	OK	49.9044647	12.0128649	48.8156255	6.8697646	28.340	-9.267	-215.205	0.0459354	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592728	1	OK	51.1650081	14.2720306	49.6804416	-14.5724767	21.407	-6.487	-215.085	0.0227527	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592728	1	OK	56.0909595	-14.6858878	54.7800160	47.0031291	-39.347	-21.030	-215.090	0.0558483	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592728	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592736	1	OK	49.9051975	11.9988370	48.8189970	6.8413017	28.350	-9.258	-215.213	0.0454785	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592736	1	OK	51.1582808	14.2642066	49.6750386	-14.6017144	21.432	-6.491	-215.090	0.0230247	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592736	1	OK	56.0876558	-14.6884653	54.7760694	46.9896968	-39.353	-21.044	-215.101	0.0566759	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592736	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592752	1	OK	49.9048386	11.9814531	48.8218539	6.7739089	28.393	-9.253	-215.197	0.0446113	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592752	1	OK	51.1527407	14.2515421	49.6719307	-14.6813888	21.481	-6.476	-215.068	0.0226038	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592752	1	OK	56.0948106	-14.6846696	54.7842858	46.9857795	-39.345	-21.046	-215.096	0.0575125	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592752	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592760	1	OK	49.9021545	11.9722693	48.8207694	6.7398521	28.416	-9.258	-215.201	0.0442049	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592760	1	OK	51.1591236	14.2434587	49.6804004	-14.7242498	21.512	-6.455	-215.066	0.0223912	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592760	1	OK	56.0955610	-14.6869183	54.7846578	46.9956135	-39.351	-21.062	-215.093	0.0576419	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592760	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592768	1	OK	49.8992568	11.9592891	48.8201656	6.7150961	28.437	-9.256	-215.199	0.0437346	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592768	1	OK	51.1596856	14.2310963	49.6836546	-14.7527892	21.538	-6.443	-215.049	0.0228109	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592768	1	OK	56.0890106	-14.6938464	54.7764962	46.9867882	-39.369	-21.107	-215.119	0.0591898	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592768	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592784	1	OK	49.9020451	11.9485720	48.8250468	6.6801887	28.482	-9.233	-215.175	0.0441562	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592784	1	OK	51.1489696	14.2136642	49.6761116	-14.7856147	21.559	-6.432	-215.038	0.0234835	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592784	1	OK	56.1006264	-14.6905101	54.7893131	46.9694422	-39.386	-21.185	-215.136	0.0604939	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592784	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592792	1	OK	49.9040268	11.9497767	48.8268824	6.6714899	28.498	-9.226	-215.177	0.0445803	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592792	1	OK	51.1515779	14.2099193	49.6796650	-14.8056805	21.565	-6.417	-215.046	0.0226118	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592792	1	OK	56.1121282	-14.6846915	54.8024682	46.9802195	-39.389	-21.226	-215.132	0.0595625	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592792	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592800	1	OK	49.9077049	11.9552368	48.8296923	6.6634880	28.514	-9.220	-215.174	0.0461008	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1592800	1	OK	51.1463096	14.2036462	49.6754618	-14.8123644	21.569	-6.420	-215.036	0.0228058	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1592800	1	OK	56.1267700	-14.6789529	54.8189043	46.9730348	-39.393	-21.260	-215.125	0.0590783	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1592800	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
