Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202248,1,OK,0.8632875,0.2445998,-0.1467031,-0.4163939,-19.986,1.311,-158.624,0.0425278,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202248,1,OK,0.6806651,-0.3600819,-0.6094723,-0.1886254,93.212,-107.738,-162.228,0.0032332,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202248,1,OK,0.8739529,0.4400845,-0.1087079,0.1752559,-11.082,47.896,-241.320,0.0495392,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202256,1,OK,0.8608629,0.2488657,-0.1437755,-0.4198923,-20.322,-1.059,-158.460,0.0462918,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202256,1,OK,0.6807221,-0.3602295,-0.6093697,-0.1884693,93.209,-107.735,-162.225,0.0027903,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202256,1,OK,0.8739068,0.4401885,-0.1090918,0.1749857,-11.304,47.866,-241.429,0.0465150,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202264,1,OK,0.8601416,0.2525927,-0.1424814,-0.4195860,-20.970,-3.236,-158.342,0.0440851,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202264,1,OK,0.6807420,-0.3604073,-0.6092952,-0.1882980,93.213,-107.739,-162.205,0.0026099,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202264,1,OK,0.8737675,0.4404333,-0.1093362,0.1749127,-11.508,47.875,-241.488,0.0469539,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202272,1,OK,0.8600360,0.2550170,-0.1412512,-0.4187511,-21.798,-4.772,-158.251,0.0474323,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202272,1,OK,0.6807854,-0.3605222,-0.6092051,-0.1882131,93.203,-107.742,-162.190,0.0025955,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202272,1,OK,0.8737181,0.4401025,-0.1102722,0.1754035,-11.660,47.833,-241.543,0.0475931,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202280,1,OK,0.8596600,0.2570599,-0.1410206,-0.4183517,-22.418,-5.696,-158.329,0.0506036,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202280,1,OK,0.6808308,-0.3606551,-0.6091239,-0.1880568,93.204,-107.743,-162.190,0.0026057,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202280,1,OK,0.8737757,0.4400735,-0.1103848,0.1751185,-11.768,47.790,-241.502,0.0458473,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202288,1,OK,0.8589844,0.2587221,-0.1403970,-0.4189241,-23.005,-6.584,-158.313,0.0517211,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202288,1,OK,0.6808199,-0.3605982,-0.6091574,-0.1880972,93.202,-107.744,-162.199,0.0031755,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202288,1,OK,0.8738013,0.4399769,-0.1106258,0.1750819,-11.877,47.765,-241.463,0.0464981,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202296,1,OK,0.8597681,0.2599168,-0.1412509,-0.4162815,-23.626,-7.266,-158.261,0.0345244,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202296,1,OK,0.6807410,-0.3603179,-0.6093244,-0.1883787,93.204,-107.742,-162.201,0.0046847,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202296,1,OK,0.8736406,0.4399248,-0.1111526,0.1756800,-11.978,47.803,-241.498,0.0448903,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202304,1,OK,0.8600898,0.2607683,-0.1420993,-0.4147929,-24.179,-7.981,-158.249,0.0404398,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202304,1,OK,0.6807236,-0.3602616,-0.6093633,-0.1884233,93.203,-107.744,-162.194,0.0056206,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202304,1,OK,0.8736227,0.4398593,-0.1115768,0.1756640,-12.040,47.816,-241.537,0.0490305,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202312,1,OK,0.8600769,0.2617769,-0.1426459,-0.4139960,-24.573,-8.432,-158.250,0.0408826,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202312,1,OK,0.6807065,-0.3602011,-0.6093929,-0.1885050,93.201,-107.745,-162.198,0.0059644,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202312,1,OK,0.8736993,0.4398438,-0.1115430,0.1753429,-12.080,47.783,-241.564,0.0476006,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202320,1,OK,0.8595988,0.2626030,-0.1427459,-0.4144311,-24.818,-8.639,-158.241,0.0421543,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202320,1,OK,0.6807308,-0.3603449,-0.6093284,-0.1883510,93.205,-107.747,-162.195,0.0054165,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202320,1,OK,0.8735083,0.4401529,-0.1111735,0.1757530,-11.815,47.912,-241.505,0.0671103,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202328,1,OK,0.8590076,0.2631925,-0.1427068,-0.4152956,-25.028,-8.807,-158.259,0.0443465,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202328,1,OK,0.6806907,-0.3601931,-0.6094233,-0.1884791,93.208,-107.749,-162.196,0.0066294,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202328,1,OK,0.8736269,0.4400237,-0.1110239,0.1755814,-11.879,47.826,-241.485,0.0467659,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202336,1,OK,0.8584968,0.2641360,-0.1428963,-0.4156874,-25.272,-9.111,-158.319,0.0449932,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202336,1,OK,0.6806008,-0.3598721,-0.6096268,-0.1887586,93.214,-107.752,-162.211,0.0083598,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202336,1,OK,0.8735806,0.4399577,-0.1113821,0.1757503,-11.970,47.819,-241.495,0.0468011,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202344,1,OK,0.8583058,0.2653000,-0.1431584,-0.4152502,-25.629,-9.490,-158.288,0.0451953,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202344,1,OK,0.6806303,-0.3598851,-0.6095883,-0.1887518,93.204,-107.752,-162.211,0.0083243,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202344,1,OK,0.8735714,0.4399094,-0.1116257,0.1757625,-12.061,47.807,-241.503,0.0469768,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202352,1,OK,0.8585249,0.2660811,-0.1438187,-0.4140678,-26.009,-10.013,-158.174,0.0456658,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202352,1,OK,0.6806684,-0.3601022,-0.6094733,-0.1885717,93.203,-107.755,-162.194,0.0064438,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202352,1,OK,0.8735554,0.4399155,-0.1118423,0.1756891,-12.152,47.805,-241.513,0.0467484,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202360,1,OK,0.8577580,0.2673606,-0.1438714,-0.4148139,-26.364,-10.505,-158.249,0.0425131,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202360,1,OK,0.6806730,-0.3601059,-0.6094733,-0.1885480,93.207,-107.753,-162.215,0.0062320,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202360,1,OK,0.8735073,0.4399062,-0.1121921,0.1757283,-12.249,47.806,-241.538,0.0476523,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202368,1,OK,0.8566788,0.2686712,-0.1430162,-0.4164896,-26.755,-11.137,-158.251,0.0417392,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202368,1,OK,0.6806488,-0.3599908,-0.6095496,-0.1886087,93.218,-107.752,-162.235,0.0052861,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202368,1,OK,0.8735241,0.4400116,-0.1130072,0.1748567,-12.444,47.880,-241.612,0.0801913,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202376,1,OK,0.8562494,0.2703909,-0.1427044,-0.4163665,-27.253,-11.875,-158.154,0.0381455,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202376,1,OK,0.6807001,-0.3601656,-0.6094313,-0.1884719,93.208,-107.752,-162.213,0.0043877,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202376,1,OK,0.8732381,0.4399607,-0.1144949,0.1754445,-13.109,47.727,-241.805,0.0448344,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202384,1,OK,0.8560810,0.2720721,-0.1431278,-0.4154714,-27.913,-12.701,-158.158,0.0399511,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202384,1,OK,0.6807556,-0.3603703,-0.6093021,-0.1882977,93.205,-107.749,-162.204,0.0030126,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202384,1,OK,0.8733088,0.4401997,-0.1145436,0.1744582,-13.213,47.670,-241.848,0.0480429,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202392,1,OK,0.8558064,0.2736447,-0.1432447,-0.4149638,-28.651,-13.478,-158.216,0.0428259,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202392,1,OK,0.6808205,-0.3605247,-0.6091918,-0.1881239,93.205,-107.744,-162.211,0.0025968,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202392,1,OK,0.8730329,0.4404494,-0.1150087,0.1749028,-13.328,47.658,-241.868,0.0485233,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202400,1,OK,0.8542824,0.2754372,-0.1427448,-0.4170850,-29.260,-14.087,-158.196,0.0454610,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202400,1,OK,0.6807293,-0.3601472,-0.6094061,-0.1884830,93.201,-107.743,-162.225,0.0059640,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202400,1,OK,0.8727055,0.4403941,-0.1157794,0.1761626,-13.382,47.629,-241.957,0.0472161,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202408,1,OK,0.8528243,0.2770201,-0.1413368,-0.4194932,-29.757,-14.603,-158.059,0.0497963,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202408,1,OK,0.6807931,-0.3603516,-0.6092684,-0.1883070,93.196,-107.742,-162.213,0.0045791,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202408,1,OK,0.8727244,0.4400540,-0.1160606,0.1767330,-13.423,47.540,-242.057,0.0427318,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202416,1,OK,0.8520258,0.2782049,-0.1418827,-0.4201468,-30.151,-15.079,-158.067,0.0482664,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202416,1,OK,0.6808695,-0.3606598,-0.6090778,-0.1880569,93.189,-107.742,-162.187,0.0035014,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202416,1,OK,0.8727365,0.4404777,-0.1156386,0.1758922,-13.382,47.574,-242.025,0.0462645,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202424,1,OK,0.8525861,0.2786102,-0.1431848,-0.4182959,-30.622,-15.505,-158.173,0.0510253,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202424,1,OK,0.6808564,-0.3605626,-0.6091410,-0.1880862,93.194,-107.744,-162.202,0.0032266,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202424,1,OK,0.8727021,0.4403564,-0.1155215,0.1764429,-13.128,47.706,-241.951,0.0607902,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202432,1,OK,0.8526115,0.2792413,-0.1433386,-0.4177702,-31.091,-15.769,-158.188,0.0490924,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202432,1,OK,0.6808152,-0.3604120,-0.6092405,-0.1882013,93.201,-107.743,-162.216,0.0032738,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202432,1,OK,0.8728729,0.4402974,-0.1152331,0.1759329,-13.211,47.627,-241.969,0.0477913,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202440,1,OK,0.8519425,0.2800087,-0.1433292,-0.4186237,-31.483,-16.085,-158.070,0.0407964,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202440,1,OK,0.6808166,-0.3604323,-0.6092288,-0.1881956,93.200,-107.743,-162.196,0.0031864,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202440,1,OK,0.8727915,0.4403722,-0.1153955,0.1760431,-13.253,47.589,-242.030,0.0473114,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202448,1,OK,0.8509685,0.2811119,-0.1427911,-0.4200469,-31.946,-16.306,-158.049,0.0425817,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202448,1,OK,0.6808002,-0.3603816,-0.6092416,-0.1883105,93.190,-107.743,-162.172,0.0044315,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202448,1,OK,0.8727031,0.4404514,-0.1155450,0.1761853,-13.278,47.552,-242.087,0.0472754,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202456,1,OK,0.8506987,0.2819578,-0.1431625,-0.4199001,-32.332,-16.437,-158.110,0.0458503,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202456,1,OK,0.6807440,-0.3601926,-0.6093761,-0.1884402,93.205,-107.743,-162.203,0.0051588,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202456,1,OK,0.8722428,0.4407033,-0.1162358,0.1773765,-13.200,47.566,-242.175,0.0485363,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202464,1,OK,0.8506172,0.2823848,-0.1438480,-0.4195437,-32.570,-16.548,-158.146,0.0489187,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202464,1,OK,0.6807250,-0.3601241,-0.6094407,-0.1884306,93.216,-107.746,-162.224,0.0058849,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202464,1,OK,0.8722326,0.4407946,-0.1162284,0.1772041,-13.212,47.525,-242.247,0.0518993,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202472,1,OK,0.8508438,0.2826206,-0.1445145,-0.4186955,-32.733,-16.637,-158.182,0.0425538,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202472,1,OK,0.6806676,-0.3599871,-0.6095418,-0.1885728,93.215,-107.752,-162.220,0.0067961,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202472,1,OK,0.8720269,0.4409257,-0.1165382,0.1776864,-13.233,47.497,-242.304,0.0543698,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202480,1,OK,0.8502239,0.2828998,-0.1440059,-0.4199397,-32.931,-16.817,-158.100,0.0453629,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202480,1,OK,0.6807189,-0.3601974,-0.6094337,-0.1883350,93.221,-107.753,-162.217,0.0050575,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202480,1,OK,0.8719240,0.4410579,-0.1167075,0.1777522,-13.255,47.483,-242.354,0.0565909,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202488,1,OK,0.8505977,0.2832938,-0.1445081,-0.4187428,-33.063,-17.012,-158.149,0.0481787,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202488,1,OK,0.6806793,-0.3600794,-0.6095277,-0.1883999,93.230,-107.754,-162.228,0.0052433,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202488,1,OK,0.8722939,0.4410337,-0.1159309,0.1765013,-13.302,47.414,-242.333,0.0478249,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202496,1,OK,0.8512079,0.2835430,-0.1450091,-0.4171580,-33.135,-17.090,-158.167,0.0494327,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202496,1,OK,0.6806203,-0.3598910,-0.6096525,-0.1885694,93.236,-107.754,-162.247,0.0060782,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202496,1,OK,0.8722244,0.4411508,-0.1160208,0.1764930,-13.323,47.396,-242.358,0.0482622,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202504,1,OK,0.8518272,0.2835207,-0.1455408,-0.4157214,-33.146,-17.095,-158.141,0.0499900,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202504,1,OK,0.6806155,-0.3599545,-0.6096210,-0.1885671,93.235,-107.750,-162.237,0.0059133,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202504,1,OK,0.8721713,0.4412442,-0.1161106,0.1764626,-13.357,47.383,-242.384,0.0481914,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202512,1,OK,0.8523174,0.2833573,-0.1459675,-0.4146772,-33.141,-17.102,-158.126,0.0470310,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202512,1,OK,0.6806370,-0.3599500,-0.6096068,-0.1885440,93.234,-107.746,-162.252,0.0067349,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202512,1,OK,0.8721320,0.4413205,-0.1162044,0.1764044,-13.399,47.377,-242.398,0.0482480,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202520,1,OK,0.8523345,0.2829372,-0.1462835,-0.4148175,-33.115,-17.144,-158.096,0.0448230,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202520,1,OK,0.6806586,-0.3599937,-0.6095762,-0.1884816,93.231,-107.747,-162.265,0.0066215,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202520,1,OK,0.8720960,0.4413612,-0.1163216,0.1764032,-13.440,47.367,-242.414,0.0480173,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202528,1,OK,0.8513546,0.2831362,-0.1448754,-0.4171814,-32.960,-16.892,-158.135,0.0456641,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202528,1,OK,0.6807531,-0.3602965,-0.6093982,-0.1881371,93.234,-107.743,-162.286,0.0040455,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202528,1,OK,0.8720639,0.4413813,-0.1164352,0.1764367,-13.477,47.359,-242.426,0.0481197,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202536,1,OK,0.8517624,0.2830841,-0.1453065,-0.4162333,-33.021,-16.946,-158.141,0.0448161,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202536,1,OK,0.6808160,-0.3604743,-0.6092727,-0.1879749,93.229,-107.743,-162.279,0.0030231,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202536,1,OK,0.8720389,0.4413570,-0.1165425,0.1765505,-13.507,47.353,-242.427,0.0479200,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202544,1,OK,0.8522925,0.2829118,-0.1458382,-0.4150779,-33.049,-16.972,-158.141,0.0450923,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202544,1,OK,0.6808016,-0.3604232,-0.6092870,-0.1880787,93.221,-107.744,-162.269,0.0032711,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202544,1,OK,0.8720080,0.4413508,-0.1166423,0.1766527,-13.522,47.353,-242.418,0.0477730,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202552,1,OK,0.8528961,0.2826322,-0.1464418,-0.4138141,-33.051,-16.971,-158.149,0.0456822,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202552,1,OK,0.6807708,-0.3603284,-0.6093482,-0.1881737,93.230,-107.742,-162.266,0.0030729,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202552,1,OK,0.8720281,0.4413522,-0.1165787,0.1765918,-13.531,47.356,-242.409,0.0478570,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202560,1,OK,0.8535857,0.2822952,-0.1470097,-0.4124184,-33.005,-16.953,-158.158,0.0459730,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202560,1,OK,0.6807705,-0.3603061,-0.6093431,-0.1882339,93.224,-107.740,-162.264,0.0032676,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202560,1,OK,0.8720532,0.4413158,-0.1165293,0.1765913,-13.525,47.354,-242.397,0.0482128,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202568,1,OK,0.8562242,0.2805226,-0.1480143,-0.4077732,-32.641,-17.088,-157.964,0.0766048,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202568,1,OK,0.6807736,-0.3603120,-0.6093420,-0.1882149,93.224,-107.742,-162.272,0.0033087,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202568,1,OK,0.8720285,0.4412541,-0.1165805,0.1768334,-13.501,47.357,-242.374,0.0477795,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202576,1,OK,0.8566816,0.2804892,-0.1475453,-0.4070048,-32.157,-16.783,-158.153,0.0501572,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202576,1,OK,0.6808576,-0.3605472,-0.6091799,-0.1879852,93.218,-107.739,-162.267,0.0022482,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202576,1,OK,0.8720106,0.4412094,-0.1165707,0.1770398,-13.472,47.362,-242.362,0.0473808,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202584,1,OK,0.8588380,0.2800335,-0.1490136,-0.4022108,-32.074,-16.840,-158.192,0.0492497,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202584,1,OK,0.6808009,-0.3603651,-0.6092908,-0.1881803,93.217,-107.740,-162.260,0.0031586,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202584,1,OK,0.8719969,0.4411594,-0.1165581,0.1772399,-13.439,47.360,-242.351,0.0469383,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202592,1,OK,0.8602115,0.2792416,-0.1503546,-0.3993166,-32.023,-16.794,-158.150,0.0486796,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202592,1,OK,0.6808065,-0.3604498,-0.6092313,-0.1881904,93.207,-107.743,-162.219,0.0029154,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202592,1,OK,0.8719849,0.4411171,-0.1165588,0.1774035,-13.403,47.355,-242.345,0.0469039,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202600,1,OK,0.8606492,0.2789594,-0.1504307,-0.3985413,-31.885,-16.814,-158.182,0.0475068,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202600,1,OK,0.6808004,-0.3603973,-0.6092478,-0.1882597,93.203,-107.743,-162.211,0.0030270,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202600,1,OK,0.8719514,0.4411142,-0.1165557,0.1775775,-13.362,47.358,-242.327,0.0471454,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202608,1,OK,0.8601044,0.2787783,-0.1493780,-0.4002366,-31.696,-16.869,-158.072,0.0438454,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202608,1,OK,0.6807986,-0.3603984,-0.6092385,-0.1882943,93.198,-107.743,-162.198,0.0029507,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202608,1,OK,0.8719299,0.4411297,-0.1165041,0.1776786,-13.321,47.358,-242.323,0.0472984,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,202616,1,OK,0.8597798,0.2784911,-0.1487531,-0.4013650,-31.581,-17.067,-158.030,0.0486825,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,202616,1,OK,0.6807752,-0.3603760,-0.6092599,-0.1883523,93.198,-107.742,-162.183,0.0028820,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,202616,1,OK,0.8719051,0.4411411,-0.1164464,0.1778093,-13.289,47.353,-242.327,0.0469944,0
