Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124176,1,OK,91.5256302,5.3562695,-91.5323227,-3.0418466,50.309,-36.861,-168.880,0.0246164,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124184,1,OK,91.5251613,5.3556082,-91.5318501,-3.0409310,50.306,-36.861,-168.877,0.0252973,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124192,1,OK,91.5227322,5.3534158,-91.5294049,-3.0360724,50.313,-36.846,-168.867,0.0257559,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124200,1,OK,91.5234745,5.3532331,-91.5301499,-3.0375334,50.317,-36.847,-168.873,0.0250884,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124208,1,OK,91.5255984,5.3527981,-91.5322820,-3.0417527,50.314,-36.855,-168.864,0.0248312,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124216,1,OK,91.5242312,5.3532271,-91.5309099,-3.0390265,50.318,-36.846,-168.855,0.0255229,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124224,1,OK,91.5229440,5.3531929,-91.5296169,-3.0364714,50.316,-36.841,-168.857,0.0255586,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124232,1,OK,91.5224240,5.3524730,-91.5290929,-3.0354273,50.315,-36.839,-168.862,0.0255858,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124240,1,OK,91.5245089,5.3528164,-91.5311877,-3.0395880,50.317,-36.845,-168.868,0.0260537,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124248,1,OK,91.5249361,5.3522931,-91.5316156,-3.0404472,50.315,-36.849,-168.860,0.0253326,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124256,1,OK,91.5255033,5.3518391,-91.5321841,-3.0415803,50.312,-36.851,-168.870,0.0255526,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124264,1,OK,91.5261306,5.3537454,-91.5328190,-3.0428177,50.315,-36.848,-168.875,0.0255417,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124272,1,OK,91.5271995,5.3548163,-91.5338953,-3.0449489,50.309,-36.859,-168.886,0.0250284,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124280,1,OK,91.5280058,5.3549728,-91.5347054,-3.0465655,50.306,-36.856,-168.878,0.0262019,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124288,1,OK,91.5301802,5.3557394,-91.5368913,-3.0509121,50.306,-36.859,-168.886,0.0262725,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124296,1,OK,91.5337416,5.3563490,-91.5404699,-3.0580408,50.304,-36.865,-168.897,0.0260012,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124304,1,OK,91.5376113,5.3576929,-91.5443600,-3.0657519,50.301,-36.871,-168.893,0.0254491,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124312,1,OK,91.5415848,5.3590958,-91.5483545,-3.0736779,50.300,-36.877,-168.896,0.0248966,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124320,1,OK,91.5434092,5.3601899,-91.5501896,-3.0773351,50.297,-36.873,-168.895,0.0250814,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124328,1,OK,91.5477930,5.3608940,-91.5545946,-3.0860761,50.296,-36.875,-168.903,0.0257335,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124336,1,OK,91.5520477,5.3622462,-91.5588714,-3.0945681,50.297,-36.882,-168.899,0.0256344,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124344,1,OK,91.5555658,5.3624051,-91.5624053,-3.1015915,50.291,-36.890,-168.899,0.0254818,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124352,1,OK,91.5601143,5.3632970,-91.5669761,-3.1106418,50.293,-36.890,-168.896,0.0254025,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124360,1,OK,91.5644306,5.3657971,-91.5713179,-3.1192587,50.290,-36.894,-168.902,0.0246787,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124368,1,OK,91.5667373,5.3677752,-91.5736399,-3.1238648,50.289,-36.890,-168.898,0.0249320,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124376,1,OK,91.5692002,5.3695396,-91.5761182,-3.1287655,50.289,-36.893,-168.893,0.0247223,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124384,1,OK,91.5726785,5.3730570,-91.5796209,-3.1356983,50.292,-36.893,-168.892,0.0248941,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124392,1,OK,91.5806135,5.3791506,-91.5876068,-3.1515406,50.288,-36.898,-168.887,0.0250089,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124400,1,OK,91.5896040,5.3877005,-91.5966597,-3.1694644,50.290,-36.897,-168.888,0.0250280,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124408,1,OK,91.6014748,5.3966280,-91.6086068,-3.1931511,50.285,-36.907,-168.895,0.0247602,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124416,1,OK,91.6144302,5.4072858,-91.6216485,-3.2189946,50.279,-36.908,-168.898,0.0245941,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124424,1,OK,91.6276857,5.4202826,-91.6349984,-3.2454468,50.278,-36.911,-168.907,0.0245652,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124432,1,OK,91.6405335,5.4329781,-91.6479387,-3.2710947,50.275,-36.917,-168.911,0.0252065,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124440,1,OK,91.6493550,5.4427363,-91.6568269,-3.2887062,50.273,-36.921,-168.911,0.0252201,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124448,1,OK,91.6658990,5.4535771,-91.6734761,-3.3217224,50.267,-36.940,-168.911,0.0245516,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124456,1,OK,91.6813302,5.4643756,-91.6890079,-3.3525096,50.259,-36.951,-168.913,0.0240273,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124464,1,OK,91.7021055,5.4741687,-91.7099062,-3.3939928,50.261,-36.955,-168.921,0.0246954,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124472,1,OK,91.7232850,5.4828611,-91.7312080,-3.4362725,50.253,-36.963,-168.930,0.0247296,0
