Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393744,1,OK,90.7945043,2.4409253,-90.7952259,1.5876376,58.159,-35.654,-169.020,0.0185255,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393752,1,OK,90.8101517,2.4395441,-90.8108867,1.6189104,58.155,-35.644,-169.027,0.0186310,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393760,1,OK,90.8262695,2.4375446,-90.8270179,1.6511179,58.156,-35.637,-169.033,0.0191223,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393768,1,OK,90.8409098,2.4362646,-90.8416706,1.6803761,58.161,-35.633,-169.058,0.0195801,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393784,1,OK,90.8586246,2.4332758,-90.8593995,1.7157828,58.152,-35.634,-169.077,0.0194427,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393792,1,OK,90.8629760,2.4326952,-90.8637545,1.7244714,58.151,-35.636,-169.079,0.0196908,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393800,1,OK,90.8630506,2.4318090,-90.8638286,1.7246166,58.149,-35.636,-169.081,0.0191288,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393808,1,OK,90.8624816,2.4321967,-90.8632594,1.7234790,58.152,-35.628,-169.079,0.0195667,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393816,1,OK,90.8628194,2.4312000,-90.8635968,1.7241568,58.150,-35.624,-169.073,0.0198610,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393824,1,OK,90.8632052,2.4313671,-90.8639831,1.7249255,58.151,-35.625,-169.083,0.0196838,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393832,1,OK,90.8638683,2.4312302,-90.8646467,1.7262489,58.150,-35.631,-169.087,0.0195507,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393840,1,OK,90.8608242,2.4328514,-90.8616009,1.7201648,58.153,-35.623,-169.094,0.0195281,0
