Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644560,1,OK,89.7597484,-0.7977267,-89.7597252,-0.4207033,50.968,-32.884,-168.814,0.0201383,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644568,1,OK,89.7586265,-0.7980071,-89.7586030,-0.4226705,50.964,-32.883,-168.812,0.0211840,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644576,1,OK,89.7575013,-0.7985561,-89.7574778,-0.4246376,50.960,-32.883,-168.811,0.0217751,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644584,1,OK,89.7584504,-0.7977631,-89.7584270,-0.4229687,50.962,-32.882,-168.811,0.0218882,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644592,1,OK,89.7582565,-0.7970322,-89.7582331,-0.4233107,50.967,-32.877,-168.809,0.0215824,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644600,1,OK,89.7586431,-0.7986217,-89.7586196,-0.4226432,50.969,-32.871,-168.797,0.0214523,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644608,1,OK,89.7601614,-0.7987349,-89.7601381,-0.4199852,50.970,-32.871,-168.801,0.0213220,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644616,1,OK,89.7604658,-0.7982075,-89.7604426,-0.4194407,50.968,-32.864,-168.809,0.0207963,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644624,1,OK,89.7634271,-0.7986566,-89.7634041,-0.4142368,50.968,-32.869,-168.803,0.0202387,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644632,1,OK,89.7670310,-0.7972346,-89.7670084,-0.4079220,50.966,-32.877,-168.809,0.0203579,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644640,1,OK,89.7677634,-0.7961990,-89.7677409,-0.4066447,50.970,-32.876,-168.811,0.0197384,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644648,1,OK,89.7692761,-0.7967984,-89.7692538,-0.4039888,50.970,-32.879,-168.817,0.0194730,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644656,1,OK,89.7700478,-0.7991472,-89.7700254,-0.4026470,50.971,-32.880,-168.819,0.0198976,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644664,1,OK,89.7689110,-0.7995636,-89.7688885,-0.4046466,50.976,-32.880,-168.814,0.0198808,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644672,1,OK,89.7705383,-0.8011813,-89.7705159,-0.4018057,50.973,-32.885,-168.818,0.0203685,0
